project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=10000;2;20;12;0;0;0;52.2816
rxjava;;io.reactivex.FlatMapJustPerf.flowable;times=1000000;5;19;12;20;10;10;121.6248
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10;5;24;25;15;13;9;136.7568
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapPublisher;times=1000000;2;14;12;0;0;0;46.2288
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000;2;18;19;0;0;0;57.325599999999994
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=100000;2;17;16;0;0;0;53.2904
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=128&work=1;2;7;10;0;0;0;37.1496
rxjava;;io.reactivex.StrictPerf.internal;count=1000000&cpu=1;2;13;9;0;0;0;42.193599999999996
rxjava;;io.reactivex.StrictPerf.internal;count=10&cpu=100;2;14;8;0;0;0;42.193599999999996
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=10;3;22;30;27;0;0;109.6952
rxjava;;io.reactivex.StrictPerf.external;count=100000&cpu=10;2;10;17;0;0;0;47.2376
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000000;2;5;5;0;0;0;30.088
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1;4;23;19;17;20;0;119.6952
rxjava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=10;2;20;41;0;0;0;81.5368
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=100000;2;24;16;0;0;0;60.352
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10;2;50;28;0;0;0;98.68639999999999
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100;2;8;11;0;0;0;39.167199999999994
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000000;2;6;6;0;0;0;32.105599999999995
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100;3;31;26;25;0;0;112.7216
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=10000;3;31;21;25;0;0;107.6776
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=256&work=1000;2;5;8;0;0;0;33.1144
rxjava;;io.reactivex.ToFlowablePerf.observable;times=1000000;3;18;18;18;0;0;84.4752
rxjava;;io.reactivex.StrictPerf.external;count=100000&cpu=1;2;18;5;0;0;0;43.2024
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=100;2;15;12;0;0;0;47.2376
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000;2;10;15;0;0;0;45.22
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=10;4;11;25;36;44;0;157.0208
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10000;5;5;5;5;5;5;75.22
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000000;2;6;5;0;0;0;31.096799999999998
rxjava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1000000;2;10;8;0;0;0;38.1584
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;5;21;15;34;32;23;176.1
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=1000;2;19;18;0;0;0;57.325599999999994
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100;2;22;11;0;0;0;53.2904
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=10;3;25;18;43;0;0;116.7568
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100;2;18;26;0;0;0;64.38719999999999
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=128&work=1000;3;24;18;21;0;0;93.55439999999999
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=10;5;34;38;27;22;20;192.24079999999998
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=100;2;16;21;0;0;0;57.325599999999994
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1;2;8;35;0;0;0;63.3784
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=10;2;14;50;0;0;0;84.5632
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=10;2;27;34;0;0;0;81.5368
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=1000000;2;6;6;0;0;0;32.105599999999995
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000&maxConcurrency=32;2;5;5;0;0;0;30.088
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=10;5;21;41;27;22;21;183.1616
rxjava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1;4;13;19;20;19;0;111.6248
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1000;2;28;14;0;0;0;62.3696
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=128&work=100;5;23;13;16;11;13;126.66879999999999
rxjava;;io.reactivex.StrictPerf.internal;count=1000&cpu=10000;2;9;7;0;0;0;36.1408
rxjava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=100;5;14;19;17;15;21;136.7568
rxjava;;io.reactivex.StrictPerf.external;count=100&cpu=10000;2;15;10;0;0;0;45.22
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1;4;26;16;21;16;0;119.6952
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10&count=10000&parallelism=4;3;22;9;9;0;0;70.352
rxjava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10000;2;17;17;0;0;0;54.2992
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1;4;11;25;19;20;0;115.66
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=128&work=1000;2;21;14;0;0;0;55.308
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000;2;28;21;0;0;0;69.43119999999999
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=1;5;15;9;14;16;16;120.616
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=10000;5;15;10;5;7;15;102.4576
rxjava;;io.reactivex.RxVsStreamPerf.range;times=1;2;20;26;0;0;0;66.4048
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=128&work=100;5;22;10;23;25;23;153.9064
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnObservable;;5;7;16;17;14;35;139.7832
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1000;2;5;11;0;0;0;36.1408
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1;2;20;11;0;0;0;51.2728
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100;5;13;17;26;16;17;139.7832
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000;3;31;17;15;0;0;93.55439999999999
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1;4;41;50;20;31;0;183.2496
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100000;2;21;30;0;0;0;71.4488
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1;4;8;48;34;29;0;160.04719999999998
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1;4;32;21;27;28;0;148.9504
rxjava;;io.reactivex.StrictPerf.internal;count=1&cpu=1;3;15;10;32;0;0;87.5016
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=1&work=100;3;16;25;8;0;0;79.43119999999999
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsPublisher;times=1000000;2;12;11;0;0;0;43.2024
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=8&work=100;5;17;19;15;19;23;143.8184
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=256&work=10;2;35;5;0;0;0;60.352
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=256&work=1000;3;28;8;14;0;0;80.44
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=8&work=1000;2;9;14;0;0;0;43.2024
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=10000;4;14;15;5;14;0;88.4224
rxjava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000;3;25;12;19;0;0;86.49279999999999
rxjava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1;2;29;28;0;0;0;77.5016
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000000;3;5;5;5;0;0;45.132
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=8&work=100;3;15;10;22;0;0;77.4136
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100000;2;18;25;0;0;0;63.3784
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000;2;18;18;0;0;0;56.3168
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000;3;21;15;16;0;0;82.4576
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10&count=10000&parallelism=3;4;11;26;21;11;0;109.60719999999999
rxjava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1;5;29;12;49;19;37;197.2848
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10&count=10000&parallelism=4;4;6;5;11;7;0;69.2552
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=256&work=1000;2;27;23;0;0;0;70.44
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1000;3;26;20;15;0;0;91.5368
rxjava;;io.reactivex.BlockingGetPerf.maybe;;3;17;19;25;0;0;91.5368
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000000;2;21;19;0;0;0;60.352
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=10;4;14;6;39;29;0;128.77439999999999
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1000000;2;12;6;0;0;0;38.1584
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100000;2;19;17;0;0;0;56.3168
rxjava;;io.reactivex.StrictPerf.external;count=1000&cpu=10000;2;8;8;0;0;0;36.1408
rxjava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1&count=10000&parallelism=3;5;6;10;9;7;19;101.4488
rxjava;;io.reactivex.StrictPerf.external;count=1000&cpu=10;3;10;13;14;0;0;67.3256
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000&maxConcurrency=256;2;26;23;0;0;0;69.43119999999999
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000&maxConcurrency=1;2;15;17;0;0;0;52.2816
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=32&work=10;2;14;16;0;0;0;50.263999999999996
rxjava;;io.reactivex.FlattenJustPerf.observable;times=10;5;6;22;36;47;7;169.0384
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=100;5;7;10;14;16;12;109.5192
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=100;3;9;19;12;0;0;70.352
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000;2;6;17;0;0;0;43.2024
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=10000;2;20;15;0;0;0;55.308
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=100000;2;7;36;0;0;0;63.3784
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000000;3;13;9;9;0;0;61.2728
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=100;2;16;16;0;0;0;52.2816
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000&maxConcurrency=32;3;9;20;14;0;0;73.3784
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=256&work=10;2;18;23;0;0;0;61.3608
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=100000;2;23;22;0;0;0;65.39599999999999
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1;3;21;19;19;0;0;89.5192
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=1000000;2;10;11;0;0;0;41.184799999999996
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableDedicated;count=10000;3;7;5;7;0;0;49.167199999999994
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1;2;26;24;0;0;0;70.44
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=128&work=100;3;9;36;17;0;0;92.5456
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100;2;14;7;0;0;0;41.184799999999996
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000&maxConcurrency=32;5;17;9;20;19;18;133.73039999999997
rxjava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000;2;13;15;0;0;0;48.246399999999994
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1000;2;20;18;0;0;0;58.334399999999995
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=10000;3;16;19;20;0;0;85.484
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1000000;2;12;9;0;0;0;41.184799999999996
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=100;3;18;27;27;0;0;102.6336
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=10000;2;5;6;0;0;0;31.096799999999998
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=10000;3;6;5;10;0;0;51.184799999999996
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000&maxConcurrency=256;2;26;20;0;0;0;66.4048
rxjava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000000;3;10;10;9;0;0;59.2552
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10000;3;16;15;11;0;0;72.36959999999999
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=100;4;41;25;24;23;0;153.99439999999998
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100000;2;6;7;0;0;0;33.1144
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=100;2;17;33;0;0;0;70.44
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10;5;22;25;37;28;38;201.32
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=128&work=100;2;10;5;0;0;0;35.132
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000000;2;8;8;0;0;0;36.1408
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1;4;20;27;27;24;0;138.86239999999998
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000000;2;7;10;0;0;0;37.1496
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10000;3;11;20;7;0;0;68.33439999999999
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000000;3;5;5;5;0;0;45.132
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10000;4;16;12;14;9;0;91.4488
rxjava;;io.reactivex.StrictPerf.external;count=1&cpu=10;5;11;16;18;31;8;134.73919999999998
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1000;3;14;27;10;0;0;81.4488
rxjava;;io.reactivex.StrictPerf.internal;count=10000&cpu=1000;2;8;7;0;0;0;35.132
rxjava;;io.reactivex.ReducePerf.obsSingle;times=1000;3;7;22;24;0;0;83.4664
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1;5;20;23;26;22;18;159.9592
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=10;2;8;18;0;0;0;46.2288
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=10;5;21;24;18;34;20;168.0296
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100000;2;34;25;0;0;0;79.5192
rxjava;;io.reactivex.StrictPerf.external;count=100&cpu=1;2;31;32;0;0;0;83.55439999999999
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1;2;15;13;0;0;0;48.246399999999994
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100000;2;26;24;0;0;0;70.44
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1000;2;9;16;0;0;0;45.22
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=1;5;16;25;30;28;19;169.0384
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=8&work=1;5;22;24;20;19;18;153.9064
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1;5;16;33;21;24;18;162.98559999999998
rxjava;;io.reactivex.JustAsyncPerf.subscribeOnMaybe;;5;8;9;9;20;29;125.66
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=10;5;43;45;28;24;26;217.46079999999998
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=8&work=1;3;7;5;5;0;0;47.1496
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=10000;2;13;9;0;0;0;42.193599999999996
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10&maxConcurrency=256;4;31;14;21;8;0;114.65119999999999
rxjava;;io.reactivex.StrictPerf.external;count=10000&cpu=10;2;12;5;0;0;0;37.1496
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=32&work=1;3;8;26;27;0;0;91.5368
rxjava;;io.reactivex.StrictPerf.internal;count=1000000&cpu=10000;2;5;5;0;0;0;30.088
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=10;5;21;15;40;28;14;169.0384
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000;3;20;6;7;0;0;63.2904
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000&maxConcurrency=32;5;7;19;6;8;7;97.4136
rxjava;;io.reactivex.StrictPerf.external;count=1000000&cpu=1;2;9;10;0;0;0;39.167199999999994
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=100000;2;26;23;0;0;0;69.43119999999999
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=1000;3;18;12;14;0;0;74.38719999999999
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000;4;9;13;10;20;0;92.4576
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=1000000;2;19;18;0;0;0;57.325599999999994
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000;2;23;17;0;0;0;60.352
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=128&work=1000;3;5;8;22;0;0;65.30799999999999
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1;2;38;38;0;0;0;96.66879999999999
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=10;5;40;27;31;21;25;195.2672
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;3;44;36;30;0;0;140.968
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100&count=10000&parallelism=2;4;15;9;6;9;0;79.3432
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=32&work=1;3;38;24;26;0;0;118.77439999999999
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=1&work=100;4;11;5;15;8;0;79.3432
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnMaybe;;3;37;17;6;0;0;90.52799999999999
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000&maxConcurrency=1;2;7;15;0;0;0;42.193599999999996
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=1;3;32;19;12;0;0;93.55439999999999
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000;3;10;15;17;0;0;72.36959999999999
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000000;3;19;13;16;0;0;78.4224
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1;5;13;28;30;36;41;199.30239999999998
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000;2;9;27;0;0;0;56.3168
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=128&work=1000;2;10;12;0;0;0;42.193599999999996
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10&maxConcurrency=128;5;31;22;14;27;19;163.99439999999998
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10000;4;19;16;17;9;0;101.5368
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=256&work=1;2;21;22;0;0;0;63.3784
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHideObservable;times=1;5;10;17;20;15;27;139.7832
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000&maxConcurrency=256;2;9;8;0;0;0;37.1496
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=100000;2;26;24;0;0;0;70.44
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=8&work=1000;4;27;26;11;14;0;118.68639999999999
rxjava;;io.reactivex.ToFlowablePerf.flowable;times=1000;3;17;20;29;0;0;96.5808
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=10000;2;15;12;0;0;0;47.2376
rxjava;;io.reactivex.JustAsyncPerf.pipelineObservable;;3;12;12;25;0;0;79.43119999999999
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000000;2;14;14;0;0;0;48.246399999999994
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100;5;18;40;26;36;35;206.36399999999998
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1;5;17;7;22;22;9;127.6776
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1000000;2;14;12;0;0;0;46.2288
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100&count=10000&parallelism=3;2;12;13;0;0;0;45.22
rxjava;;io.reactivex.StrictPerf.internal;count=100&cpu=100;4;15;7;7;5;0;74.2992
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=1;3;37;27;41;0;0;135.92399999999998
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10000;4;18;9;5;5;0;77.3256
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=128&work=1;5;5;20;20;33;27;155.92399999999998
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsObservable;times=1;2;25;21;0;0;0;66.4048
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;2;25;16;0;0;0;61.3608
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1;5;10;24;25;10;19;138.77439999999999
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100;2;18;17;0;0;0;55.308
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1;5;12;31;21;33;7;154.9152
rxjava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1000;2;22;20;0;0;0;62.3696
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100;2;14;32;0;0;0;66.4048
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10000;2;16;21;0;0;0;57.325599999999994
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000000;4;9;9;9;9;0;76.3168
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100&maxConcurrency=128;5;21;17;20;13;7;128.6864
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1;5;30;20;6;13;11;130.704
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=128&work=1;3;19;10;22;0;0;81.4488
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=100;5;20;14;9;15;25;133.73039999999997
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000;2;16;11;0;0;0;47.2376
