project;benchmark;params;changeRateCov;forksCov;changeRateCi;forksCi;changeRateDivergence;forksDivergence
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpscArrayQueue;0.026059602512008784;3;0.007554629175320349;5;0.014006903615439215;5
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=MpmcArrayQueue;0.13535607547905304;5;8.389079715094283E-4;5;0.10078811751096683;5
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true;0.01846128189651408;4;0.005978962935052401;5;0.08185460657044441;2
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArgBaseline;limit=1;8.241906593937642E-4;5;6.524162801244682E-4;2;0.003705284021292665;4
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;0.009292562317181563;3;0.007707200360531852;2;8.817052186425034E-4;5
jctools;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.backoffOneNano;capacity=32000;0.014993269054986325;5;0.05223861021632081;5;0.004776777391170217;5
jctools;org.jctools.jmh.counters.CountersBenchmark.rw;stripes=0;0.01480519922388468;5;0.007498831444050169;5;0.02182260316986162;3
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpmcArrayQueue;0.016215096498327863;3;0.008535743539552776;5;7.639759384625577E-4;5
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=128000;0.026269249076137147;5;0.0010787557065168318;5;0.007703571364412465;2
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpmcArrayQueue;0.020680415159851195;5;0.0033995565806823613;2;0.0016076471070587406;2
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpmcArrayQueue;0.02370360435044727;2;3.527887952974318E-4;5;3.0124958237764954E-4;5
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArgBaseline;limit=128000;0.00963175968862906;4;0.004938804949961906;5;0.0025192155202586886;5
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpmcArrayQueue;0.00305798649261102;2;0.0051555500918136765;2;0.0047636975513036806;2
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=1;0.009588754141648836;2;0.009314173127082603;2;8.576929263026667E-4;5
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpscArrayQueue;0.004470341692585755;3;9.255249689918976E-4;2;0.0044029534602427756;5
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArg;limit=1;0.034413343544506425;3;0.05621309288627019;5;0.05844136663438304;3
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=128000;0.010777916797756415;4;0.005175225200349409;5;0.009260297282524421;4
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=MpmcArrayQueue;0.104235265481194;2;0.0866157146677431;5;0.12077773152825932;2
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=MpscArrayQueue;0.0027925543480677995;4;0.0032870364437342925;5;0.007311315493318871;2
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=1;0.0014298814896267498;2;2.0690014012059166E-4;5;5.924414771107944E-5;5
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=10000;0.024335468783382552;3;0.013041748479720505;5;1.2136080372981972E-4;3
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=10000;0.0025837045050709495;2;0.003043035755021073;2;0.0025042476882314313;2
jctools;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet;0.007029858803112576;2;0.006353943192168976;2;0.005462591270139927;4
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=SpscArrayQueue;0.018450855159414248;3;0.009542526795941253;5;0.0033755136587301227;4
jctools;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;0.0011394074728978687;4;0.0011978160477352784;2;6.388254417284411E-4;5
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=10000;0.007610150305499053;2;9.582585916700914E-4;5;0.03408525064421908;2
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArg;limit=10000;0.0705132825031547;2;0.007630540381738382;5;0.028568733062623863;3
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=10000;0.018014382054363454;2;0.0016514923358686984;2;0.0016334566833937636;5
jctools;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.busy;capacity=32000;0.14845296164248856;2;0.008889885073180559;5;0.03239953496347425;5
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;0.010092610465219809;2;6.726626155451054E-4;5;8.87795292391802E-4;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.heapSort160;;0.012275006318908321;4;0.0016461066231370225;5;0.0026661472364264416;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.heapSort250;;0.005945277001163873;3;0.002845497549185172;3;0.00601539619420377;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.heapSort320;;0.006934515455457424;3;0.007642075631800971;2;0.004684318809752508;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.heapSort80;;0.009588233343907904;3;0.00991718589079893;2;0.008979092422379154;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.insertionSort160;;0.006693384354012899;5;0.004416862260370413;5;0.0018198340589534734;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.insertionSort250;;0.04148074349998554;2;0.01019124740092714;5;0.008322466681748075;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.insertionSort320;;0.01983738662708512;2;0.004438839164752739;5;0.009833083094058503;5
jenetics;io.jenetics.internal.util.IndexSorterPerf.insertionSort80;;0.0028363458683443588;5;0.00822015382105068;5;0.007675561841482548;4
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10;;7.648895984644355E-4;4;0.0024036528384117073;5;0.006037136522073494;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf15;;0.005567933591109631;2;0.003002769871369604;5;0.0013812738070555497;4
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf160;;0.012856912268178977;4;0.006954320326912455;5;0.010609947936178199;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf20;;0.0029225565279086263;4;0.0033523028309390135;5;4.380620913033706E-4;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf250;;0.034451235171336525;3;0.01141085910434736;5;0.021237396247820284;4
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf40;;0.007797356012586798;5;0.019156403373897346;5;0.016441553822552635;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf80;;0.024954412615334598;2;0.022157863536342415;5;0.007159597917273386;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf10;;0.0035717199153405543;2;8.927447632028906E-4;2;0.0584099999598271;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf15;;0.012809610331144139;2;0.013659049756811648;2;0.001207135187030195;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf160;;0.0037419728158119003;2;0.0010789197139881024;5;0.007710547932470613;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf20;;0.010620641873108072;4;0.0036921737818030875;5;6.062350614384204E-4;4
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf250;;0.0019650446044089387;2;0.0016767540398529013;5;0.005375573166128023;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf40;;0.02687911550425348;2;0.0013041777807168975;5;0.001431671584501082;5
jenetics;io.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf80;;0.00797439399416977;2;0.0019045291289745414;5;0.0072587364025092915;4
jenetics;io.jenetics.util.SeqPerf.arrayList_contains;;0.10958973206470057;2;0.08789106815137426;5;0.112095253618123;4
jenetics;io.jenetics.util.SeqPerf.arrayList_copy;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.arrayList_forEachLoop;;5.971914430688008E-4;3;8.963250672262557E-4;2;0.001195637992254639;2
jenetics;io.jenetics.util.SeqPerf.arrayList_forLoop;;6.990213700820425E-4;5;2.995805871779389E-4;2;2.994707299771582E-4;2
jenetics;io.jenetics.util.SeqPerf.arrayList_get;;1.3984618618678724E-7;3;1.9976028765522624E-4;2;0.0013983220135844743;2
jenetics;io.jenetics.util.SeqPerf.arrayList_set;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.array_copy;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.array_forLoop;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.array_get;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.array_set;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.mseq_contains;;0.04762689294503675;3;0.03174882650131339;5;0.031880627976806464;5
jenetics;io.jenetics.util.SeqPerf.mseq_copy;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.SeqPerf.mseq_forEachLoop;;0.004287876518477063;5;0.0033898305084767433;2;0.0043860917248288445;2
jenetics;io.jenetics.util.SeqPerf.mseq_forLoop;;3.998000999498874E-4;2;4.997501249376368E-4;2;2.9985007496280414E-4;2
jenetics;io.jenetics.util.SeqPerf.mseq_get;;1.998401273350936E-7;2;5.995603557165108E-4;2;1.999200719440264E-4;2
jenetics;io.jenetics.util.SeqPerf.mseq_set;;0.0;5;0.0;5;0.0;2
jenetics;io.jenetics.util.ThreadIDPerf.getThread;;0.007052681701738672;2;0.0051167486745113955;3;0.004482338184117141;3
jenetics;io.jenetics.util.ThreadIDPerf.getThreadId;;7.75231746189764E-4;5;0.01097779192690762;2;0.0018168245639077485;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_int;steps=10;0.005273000628143176;2;0.0032110257243247453;2;5.887752460556062E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_short;;0.01230631048791997;2;0.010968628512482037;2;0.012923442270634244;3
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_4;;0.00305231225285163;2;0.0028179269109289695;2;9.515985780357283E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_1;;0.00346297308490362;4;0.008780899996674307;2;0.003937051877431097;4
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_8;;7.376290679477204E-4;2;2.4528452628069797E-4;2;0.001102049396296767;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_float;;0.0030671087861535717;3;0.005342269709061487;2;0.00624321282855278;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_char_4;;4.900678785861867E-4;2;0.0011865541755948783;2;0.0022281377748686326;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_inline;;0.030540600599734846;2;0.029292336038651112;2;9.320814966073954E-5;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_1;;0.003534167799286614;5;0.008590114071380217;2;0.0032644119220910373;3
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelTrialBench.benchmark_setup;;0.005407731415177475;3;5.928204089267197E-5;5;1.2009394531498074E-5;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelIterationBench.thread_teardown;;0.014237572454045555;2;0.0020788542185099512;4;1.6280756976716493E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_int_4;;1.0716091994833477E-4;2;6.913934390960774E-4;2;4.823946180920746E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_4;;0.0014442837706032385;3;6.660445501806E-4;2;4.5033317772447123E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_baseline;;0.005232864037396645;2;0.005360484683084588;2;0.005414067458449079;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelTrialBench.thread_setup;;0.0036520893569516044;2;1.587900792325847E-4;5;1.7592469120231158E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseNI_dontInline;;3.254210027812121E-4;3;7.328549587959365E-6;2;6.519978524278658E-4;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_byte;steps=10;0.0034830138805984623;3;0.001212931219935376;5;0.0013172890758352818;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.ThreadScalingBench.test;;8.517997360816265E-4;2;1.6217619469360844E-4;2;3.3394506633466214E-4;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_boolean;;0.007256793226791292;2;0.002414568399668582;4;3.0146604874414784E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelIterationBench.raw;;0.03639951023630994;2;0.0023717001065783894;5;4.946392346095729E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_long_1;;0.007754498960960365;2;0.007242915014175955;2;0.0013899953759690664;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_char;steps=10;0.0028872513211769535;2;0.0011435914107504885;2;0.003516758256944086;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_setup;;0.00501434475114948;2;0.0051616715546800584;2;0.006142738868712971;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_short_8;;0.0028261237414484164;4;3.23587919446533E-4;2;6.151489124550658E-5;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_char;;4.134416381307293E-4;4;5.967532982861234E-4;2;8.169647895039933E-5;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelInvocationBench.thread_teardown;;0.008146056935623092;2;0.007218485993773838;2;1.0223809990916877E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_4;;0.002546924592789268;3;0.0019213930900635612;2;0.0026094569152351754;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_byte;steps=10;0.00411679491996475;4;5.808507801454699E-4;2;0.0013586326758692202;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_byte_1;;0.018737092278951373;2;0.01961237432020635;2;0.019608125097702933;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_teardown;;0.003959561039484916;2;0.004598966564284268;3;0.0027661963241664145;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsumeCPUBench.consume;delay=0;0.0036784233840200242;2;0.003622086128248325;2;0.0015056600629785866;4
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_float_8;;9.09374321195866E-4;2;4.289148395626441E-4;2;7.28174734921927E-4;3
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.EmptyBench.empty;;0.016427104722785524;2;9.824395699471467E-4;5;3.5854336753682325E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelTrialBench.benchmark_teardown;;0.0013820294648483333;2;0.0015405950301119464;2;0.0024790048054190716;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelinePayloadBench.test_boolean;steps=10;0.007938077962728718;2;0.007189606990753328;2;0.0054657387680063785;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_short;;0.004707414421437073;2;0.004746511195240277;2;0.0016049280077478079;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_setup;;0.0020635837336190344;2;0.002297164506086191;2;0.003218627188607437;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_Object;steps=10;0.00660993321529979;2;0.004193610964965844;2;0.00405117649422837;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_int;steps=10;0.01074789622502681;4;0.0487317556983895;2;0.05080987534231518;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_boolean;;0.001369663267154042;5;4.987349134968344E-4;5;0.0016374653957360596;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelInvocationBench.group_setup;;0.017274585281857435;3;9.669139622452416E-4;5;7.313385605316469E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_byte;;0.004293810138510601;2;0.004590278179325447;2;1.0519588910373745E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_8;;0.010407697781933178;3;0.010383021594658981;3;0.00882922553926202;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelIterationBench.benchmark_teardown;;0.04129958372776377;2;0.04200767867531463;2;0.04190961796021353;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.CompilerHintsBench.baseI_dontInline;;0.001185963888336472;2;0.0013827207211718484;2;0.0013047299429691517;3
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Array_8;;0.038377504480130886;5;0.0015112862404702554;2;0.019434453656957063;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_int;;0.011503618242661329;2;0.011090855715831793;2;6.979177421211347E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.implicit_Array;;5.852462825993721E-4;2;0.0033493880072448245;2;0.0028027179473755215;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeValueBench.test;;0.0028394299771821174;5;0.00359626468841312;5;0.0030822974169213424;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.NanoTimerBench.granularity;;0.038447506384617025;2;0.039395408422526756;2;0.0388611413276676;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_boolean;steps=10;4.7454236153798846E-4;2;0.0032476189677047573;2;0.001138808880378095;4
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholePipelineBench.test_float;steps=10;0.0017965147122734892;2;0.00406644145822932;2;9.030368473632588E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.LevelTrialBench.raw;;0.004067622488533651;3;5.969548362010357E-4;5;2.776534121129437E-5;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_long;;0.007350674772303112;2;0.0066477189821667615;2;0.007582527771787473;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.CurrentTimeMillisTimerBench.granularity;;2.2432943189820698E-4;2;2.602063831980139E-4;2;4.226296477267688E-4;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_boolean_1;;0.0017086274688415948;5;0.028466802670674918;2;6.756638169534979E-4;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.ThermalRundownBench.test;;6.048478668965185E-4;3;2.962030693857143E-4;2;9.638591782601402E-5;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_Array;;0.023959080655288734;4;7.166347893765579E-4;5;0.006169742700539604;5
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_Object_4;;0.010525664462292417;2;0.007456154051399988;2;0.009525167220771458;3
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeBench.explicit_double;;0.009545930484919585;2;0.008422312905802976;2;0.007893382479856714;2
jmh-core-benchmarks;org.openjdk.jmh.benchmarks.BlackholeConsecutiveBench.test_double_8;;0.006352029767274114;3;4.608419213469883E-4;5;7.376785613639747E-4;5
