project;commit;benchmark;params;i96Cov;i97Cov;i98Cov;i99Cov;i100Cov;maxDeltaCov;i96Ci;i97Ci;i98Ci;i99Ci;i100Ci;maxDeltaCi;maxCi;i96Divergence;i97Divergence;i98Divergence;i99Divergence;i100Divergence;averageDivergence
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=100;0.165778159;0.165132771;0.165014548;0.165594786;0.16534373;4.34E-04;0.019091584;0.019116607;0.023556082;0.019597975;0.022511411;0.003419827;0.023556082;0.989739298;0.988020746;0.997694472;0.993606708;0.987315613;0.991275367
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;0.331253887;0.331692178;0.330696321;0.331274994;0.330861013;8.31E-04;0.025786296;0.022399894;0.021384948;0.020623018;0.020066043;0.005720253;0.025786296;0.993257319;0.991276887;0.994587476;0.996599803;0.995073574;0.994159012
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=NoGcSortedArray;0.124917846;0.125076604;0.124443433;0.123959299;0.123370392;0.001706212;0.006428591;0.016221677;0.007607221;0.004753029;0.006032892;0.010188785;0.016221677;0.993042719;0.991277087;0.994743792;0.994130302;0.993177187;0.993274218
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;0.251826638;0.252360607;0.2515903;0.250971561;0.250437937;0.001922671;0.018368923;0.020351278;0.018498099;0.01764393;0.016072737;0.004278541;0.020351278;0.995406694;0.999581056;0.996455914;0.991297164;0.992752396;0.995098645
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10&count=10000&parallelism=2;0.1011488;0.10087381;0.100540712;0.100268299;0.100011993;0.001136807;0.036528309;0.034992403;0.036371104;0.036397213;0.032614155;0.003914154;0.036528309;0.985591509;0.99513823;0.988960574;0.989462788;0.997390744;0.991308769
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=100;0.197322518;0.197010418;0.196485968;0.196092011;0.195609508;0.00171301;0.048181281;0.047852502;0.050259585;0.042928663;0.048111442;0.005182779;0.050259585;0.998637825;0.993265075;0.982284283;0.986378838;0.996017673;0.991316739
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.909300489;0.908896915;0.908619175;0.908345218;0.908093204;0.001207285;0.066115734;0.071499376;0.068740744;0.083495372;0.069316063;0.014179309;0.083495372;0.991326901;0.993785427;0.996163974;0.997432556;0.995961769;0.994934126
log4j2;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.base;;0.137325141;0.136656534;0.135977325;0.135315902;0.137032734;0.001716832;0.009169739;0.007887705;0.00709967;0.0092778;0.008806133;0.001706462;0.0092778;0.994312391;0.99154983;0.991339677;0.996403625;0.994610137;0.993643132
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=CopySortedArray;0.462894137;0.46228968;0.461090561;0.460426201;0.459633585;0.003260552;0.114951939;0.096858713;0.130597069;0.112446203;0.101748615;0.028848454;0.130597069;0.997076487;0.991342412;0.994939234;0.996552718;0.993782439;0.994738658
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10;0.330140403;0.32916505;0.327687748;0.326194436;0.324981143;0.005159261;0.033780402;0.039121938;0.041528761;0.030261203;0.032300053;0.009228709;0.041528761;0.995652249;0.993616137;0.982044444;0.989118471;0.996304619;0.991347184
rxjava;;io.reactivex.ToFlowablePerf.flowableInner;times=1000000;0.087488296;0.087293857;0.087125319;0.086946947;0.086771866;7.16E-04;0.034497957;0.036447181;0.035216903;0.033931062;0.033984035;0.002463147;0.036447181;0.986353148;0.976870108;0.997999678;0.997411637;0.998137981;0.991354511
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.382993829;0.381978866;0.381068322;0.379621733;0.378977792;0.004016036;0.034353859;0.03275276;0.029333282;0.022581252;0.023765149;0.01058871;0.034353859;0.997464582;0.994223068;0.994414464;0.995816901;0.99135815;0.994655433
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=128&work=100;0.114480627;0.114066378;0.113640644;0.113211628;0.112813839;0.001666788;0.025873681;0.024480466;0.023624563;0.024682293;0.024074068;0.001799613;0.025873681;0.992292224;0.98813411;0.990305323;0.993219316;0.992872247;0.991364644
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=1&work=100;0.175593174;0.175453952;0.175345912;0.175227709;0.175105712;4.87E-04;0.05414265;0.048562196;0.041080481;0.042198463;0.044934168;0.009208482;0.05414265;0.99245422;0.987581489;0.993184077;0.988582385;0.995033908;0.991367216
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000&count=10000&parallelism=2;0.039528203;0.039433808;0.039347498;0.039253676;0.039142313;3.86E-04;0.017733289;0.015923427;0.017454598;0.013492516;0.01832052;0.004828004;0.01832052;0.992970204;0.998084418;0.988458563;0.98746512;0.98990154;0.991375969
rxjava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1000;0.106119113;0.105716985;0.105398589;0.105337431;0.104924525;0.001194588;0.012832747;0.010680184;0.006493744;0.005374724;0.015578342;0.010203618;0.015578342;0.991933472;0.98848296;0.990837698;0.991482102;0.994156025;0.991378451
log4j2;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.varargParams;;0.10700303;0.106542257;0.106042148;0.105529852;0.106193686;8.09E-04;0.009552272;0.008181154;0.008845119;0.007641578;0.008596802;9.55E-04;0.009552272;0.999583251;0.991394379;0.995894811;0.994946138;0.996174616;0.995598639
rxjava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=10;0.402121397;0.400822309;0.399343556;0.397958258;0.397086099;0.005035298;0.067020681;0.060877666;0.067909277;0.066015136;0.051485463;0.016423814;0.067909277;0.996198921;0.989704876;0.992108728;0.995316281;0.983652025;0.991396166
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.298412674;0.297501161;0.296649079;0.29595125;0.294989961;0.003422713;0.026164982;0.032697651;0.030540608;0.023943762;0.0301774;0.006233638;0.032697651;0.99263551;0.995656917;0.991409674;0.998491232;0.992548809;0.994148428
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1;0.203682116;0.203853562;0.203069128;0.202449108;0.201954579;0.001898983;0.014918056;0.013642057;0.014099681;0.020769013;0.01634562;0.004423393;0.020769013;0.997942075;0.996985197;0.982794732;0.992349246;0.987096718;0.991433594
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1&maxConcurrency=256;0.437532117;0.436217352;0.435484017;0.435493364;0.434864047;0.00266807;0.02379918;0.029616945;0.034834684;0.032515441;0.030319886;0.006520706;0.034834684;0.992153584;0.994736076;0.995702315;0.991068935;0.983522078;0.991436598
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100000;0.160345116;0.159669064;0.15901923;0.158365119;0.157712528;0.002632588;0.0179507;0.020233149;0.017206712;0.028945476;0.025298478;0.008091765;0.028945476;0.986848842;0.989118949;0.996331971;0.997280103;0.987661863;0.991448346
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.900479717;0.900650243;0.900544603;0.900788431;0.902234496;0.001754779;0.05611668;0.060405357;0.056505773;0.052895197;0.055241629;0.005163729;0.060405357;0.994154726;0.9949954;0.991458244;0.995108073;0.997919353;0.994727159
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRAF;;0.465808844;0.47081736;0.47428001;0.473895297;0.47325419;0.007445346;0.045856172;0.052950077;0.043604993;0.04881552;0.04987571;0.006270717;0.052950077;0.996300637;0.994150346;0.994572661;0.994437444;0.991459686;0.994184155
rxjava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100&count=10000&parallelism=1;0.147672571;0.147356223;0.147111178;0.146794202;0.146502805;0.001169766;0.081361016;0.082320783;0.078014654;0.076191117;0.077683379;0.004637404;0.082320783;0.993132189;0.98712364;0.990173041;0.99640407;0.990467523;0.991460092
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test07_getReflectiveCallerClassUtility;;0.309473274;0.308606871;0.307799836;0.306765183;0.305974236;0.003499038;0.058008046;0.066813687;0.054024601;0.059650835;0.061891883;0.007867281;0.066813687;0.992028711;0.991470893;0.995638335;0.996162206;0.996175282;0.994295085
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=100;0.240385009;0.240271258;0.23947422;0.238708945;0.237966793;0.002418216;0.054249296;0.070861535;0.06745241;0.065695923;0.062980573;0.008731277;0.070861535;0.990450368;0.99697277;0.987025658;0.994465523;0.988569324;0.991496729
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=128&work=1000;0.370055001;0.370173336;0.370137712;0.370141128;0.370145267;9.03E-05;0.054479642;0.060020933;0.054740972;0.056810652;0.056829877;0.003191057;0.060020933;0.982509497;0.995655799;0.993478802;0.993596451;0.992411186;0.991530347
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile;;0.39031466;0.389429216;0.388786586;0.387836884;0.386993963;0.003320697;0.082104502;0.085971939;0.081286546;0.073589317;0.079638865;0.006333073;0.085971939;0.996739752;0.991538375;0.996658126;0.998165084;0.998568305;0.996333928
rxjava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=1;0.434554716;0.433686219;0.432461952;0.430947339;0.429424881;0.005129835;0.043065743;0.029743904;0.030283646;0.030684622;0.032113933;0.01095181;0.043065743;0.988896481;0.9920117;0.99295436;0.990416448;0.993415861;0.99153897
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endFile;;0.602953253;0.603543454;0.60267474;0.601949009;0.600843735;0.002699719;0.048241526;0.039614801;0.048207248;0.044256134;0.057763568;0.018148767;0.057763568;0.995165258;0.995576311;0.994435224;0.991543249;0.995479722;0.994439953
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=100;0.197005696;0.196304543;0.196060119;0.195416851;0.19513691;0.001868786;0.06169749;0.063237122;0.065452805;0.056223698;0.056524267;0.008928538;0.065452805;0.986946684;0.994351242;0.992102507;0.991705762;0.992630028;0.991547245
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;0.191257518;0.190602917;0.190615592;0.191109095;0.190573378;6.84E-04;0.044558313;0.044624116;0.041558504;0.039300829;0.037122101;0.007502014;0.044624116;0.998182716;0.991561251;0.991863861;0.997739952;0.997308209;0.995331198
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableDedicated;count=10;0.306219506;0.30522925;0.305693253;0.305321188;0.30450955;0.001709957;0.035792909;0.03575546;0.041678517;0.038938367;0.045495149;0.00973969;0.045495149;0.994383984;0.989050775;0.990594573;0.994168525;0.989631342;0.99156584
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=256&work=1;0.328341381;0.327801084;0.327829246;0.327974764;0.327562654;7.79E-04;0.026258327;0.029263934;0.031808992;0.029642759;0.03075011;0.004491783;0.031808992;0.996144413;0.983346401;0.985631258;0.99421172;0.998577755;0.99158231
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=10;0.281832962;0.280966727;0.280312579;0.279805438;0.278668457;0.003164505;0.028353236;0.024080317;0.028189011;0.030694523;0.028682801;0.004602484;0.030694523;0.99419857;0.995969485;0.986627638;0.987643544;0.993476431;0.991583133
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;0.304822463;0.303699183;0.30260023;0.302094595;0.301617425;0.003205038;0.027733405;0.026027689;0.025324528;0.031363247;0.022806896;0.008556351;0.031363247;0.996166465;0.990031505;0.990728227;0.993355352;0.987648402;0.99158599
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=10;0.343061907;0.342966567;0.341519256;0.34011748;0.338628468;0.004433438;0.039697928;0.040887108;0.034642943;0.040395214;0.051410417;0.016767474;0.051410417;0.983103006;0.990056096;0.997992343;0.996441845;0.990390435;0.991596745
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=32&work=1000;0.442347123;0.441582515;0.441111761;0.440456046;0.439821459;0.002525664;0.071141628;0.073575125;0.075783086;0.073169666;0.070787089;0.004995997;0.075783086;0.992915005;0.992194978;0.992613151;0.988398355;0.991884766;0.991601251
rxjava;;io.reactivex.RangePerf.rangeSync;times=1000;0.376187925;0.375209815;0.374127911;0.373145423;0.372039678;0.004148247;0.107428677;0.133503716;0.119527088;0.150302322;0.125816922;0.0244854;0.150302322;0.998624912;0.998548776;0.987447906;0.98405698;0.989358926;0.9916075
rxjava;;io.reactivex.BlockingGetPerf.observableBlockingLast;;0.180756982;0.181899623;0.181278525;0.180511065;0.180411551;0.001488072;0.013595387;0.013415778;0.01498277;0.012904008;0.015913064;0.003009056;0.015913064;0.992587558;0.983710455;0.993491543;0.99606071;0.992215447;0.991613143
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=10;0.330276985;0.328814269;0.328363515;0.328767506;0.327889765;0.00238722;0.027775501;0.030864193;0.03067952;0.036505958;0.029863369;0.006642589;0.036505958;0.991609461;0.981396476;0.991728622;0.996180107;0.99715376;0.991613685
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMC;;0.493961175;0.491901731;0.489960183;0.48887286;0.488437169;0.005524006;0.046215439;0.055632403;0.043694578;0.04927424;0.040322505;0.015309898;0.055632403;0.991620573;0.996508163;0.995196002;0.996836103;0.997574733;0.995547115
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=10000;0.15997257;0.161065261;0.161923602;0.161850677;0.161613248;0.001640678;0.026382272;0.020639098;0.021818093;0.025158565;0.023176682;0.00320559;0.026382272;0.990442057;0.993148699;0.98260234;0.994828244;0.997090294;0.991622327
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000&maxConcurrency=1;0.107072014;0.106688794;0.106330703;0.105930724;0.105551365;0.001520649;0.022033124;0.017312619;0.018022539;0.017610915;0.016552199;0.005480925;0.022033124;0.993327142;0.993890798;0.993978623;0.98963361;0.98729027;0.991624089
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderDirectConsole;;1.255545071;1.255296707;1.255114381;1.254929495;1.25461004;9.35E-04;0.459670649;0.479489866;0.524095515;0.398416712;0.439097431;0.084998084;0.524095515;0.999302775;0.996664543;0.996478335;0.997268717;0.991631378;0.99626915
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=256&work=1000;0.14357267;0.14305967;0.143966825;0.143457097;0.142957842;0.001008982;0.035098359;0.032211732;0.035978884;0.033150919;0.036309583;0.004097851;0.036309583;0.996001365;0.988090529;0.994027636;0.995213835;0.984916987;0.99165007
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;0.402484606;0.401463147;0.400326191;0.399073433;0.398655556;0.00382905;0.043676488;0.032219978;0.034591665;0.028621831;0.02737153;0.016304959;0.043676488;0.996296631;0.991989855;0.991654171;0.995140383;0.993249385;0.993666085
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1000;0.201848045;0.2013779;0.200655959;0.200093474;0.199438081;0.002409965;0.036926266;0.037297751;0.041628121;0.036087872;0.037024578;0.004603543;0.041628121;0.997596825;0.994693525;0.997681387;0.980873531;0.98750469;0.991669992
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=256&work=1000;0.384759122;0.384432906;0.384111506;0.383759002;0.383316203;0.001442919;0.061004401;0.062102802;0.062821318;0.063481485;0.053070718;0.010410767;0.063481485;0.988449851;0.994345578;0.994608635;0.990076815;0.990900599;0.991676296
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100;0.276346468;0.275225646;0.274181943;0.273032636;0.272178311;0.004168157;0.028482889;0.024459934;0.023218674;0.021969139;0.032185948;0.010216809;0.032185948;0.992468762;0.993430492;0.983819067;0.993816887;0.994866248;0.991680291
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnObservable;;0.461565815;0.460679265;0.460049843;0.459315744;0.458914478;0.002651337;0.099670807;0.093179296;0.09704166;0.089144663;0.098717532;0.009572869;0.099670807;0.99792272;0.980307858;0.989946976;0.995279397;0.994989085;0.991689207
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10;0.43530848;0.4341936;0.433347761;0.431633814;0.430784307;0.004524172;0.059275166;0.063478602;0.060177255;0.058157982;0.059656637;0.003821965;0.063478602;0.993982398;0.989474373;0.989738462;0.989523594;0.995738382;0.991691442
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1;0.167110183;0.166439802;0.165654285;0.165140788;0.165268849;0.001841334;0.012928806;0.008584812;0.011246264;0.012670823;0.009663652;0.003265154;0.012928806;0.991327143;0.992943022;0.989193688;0.991093358;0.993919067;0.991695256
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=8&work=1;0.161897639;0.161554097;0.160983651;0.160515905;0.160329233;0.001568406;0.030603914;0.028492389;0.030884956;0.032586614;0.032385827;0.003893438;0.032586614;0.991610892;0.993131625;0.988680245;0.988108234;0.996962748;0.991698749
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=1&work=1;0.114321947;0.114506441;0.114320465;0.11440991;0.114267944;2.38E-04;0.047137907;0.04595255;0.049694081;0.048501934;0.047110452;0.002583629;0.049694081;0.989311778;0.990609494;0.991866728;0.990087289;0.996764478;0.991727953
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=128&work=100;0.079192276;0.079070552;0.078922114;0.078804527;0.078702416;4.90E-04;0.032820307;0.032922238;0.03237547;0.032906386;0.032701926;3.26E-04;0.032922238;0.995996286;0.995393402;0.993887503;0.990232037;0.983165341;0.991734914
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5&length=20;0.130302949;0.130914158;0.130345942;0.129711468;0.129080067;0.001834091;0.007156041;0.007959167;0.007383281;0.006597518;0.009281912;0.002684395;0.009281912;0.99795584;0.999347065;0.999156824;0.991740858;0.993992063;0.99643853
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10;0.392082331;0.390844023;0.390911268;0.389201561;0.388049427;0.004032904;0.064034152;0.063015456;0.036995517;0.051096384;0.044131419;0.019902732;0.064034152;0.993005237;0.9966205;0.986159088;0.988384479;0.994543376;0.991742536
rxjava;;io.reactivex.BlockingGetPerf.maybe;;0.17332806;0.173267049;0.172940257;0.172333296;0.172033048;0.001295012;0.018511909;0.016442736;0.018103606;0.023456538;0.017268788;0.00618775;0.023456538;0.993759637;0.988151707;0.99053695;0.993740775;0.992549616;0.991747737
