"project","className","benchmarkName","sameConfig","warmupIterationsPre","warmupIterationsPost","warmupTimePre","warmupTimePost","measurementIterationsPre","measurementIterationsPost","measurementTimePre","measurementTimePost","forksPre","forksPost"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BitmapToRuncontainerConversions","numberOfRunsLowerBound1282","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BitmapToRuncontainerConversions","numberOfRunsAdjustment","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BitmapToRuncontainerConversions","numberOfRunsLowerBoundThreshold1000","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BitmapToRuncontainerConversions","runOptimize","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BitmapToRuncontainerConversions","runOptimize1","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayOrBenchmark","OrRunContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayOrBenchmark","OrBitmapContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayOrBenchmark","AndConcise","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayAndBenchmark","AndRunContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayAndBenchmark","AndBitmapContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayAndBenchmark","AndConcise","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayAndNotBenchmark","AndNotRunContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayAndNotBenchmark","AndNotBitmapContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunArrayAndNotBenchmark","AndNotConcise","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BasicHorizontalOrBenchmark","horizontalOrRunContainer_withconversion","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.MappedRunContainerRealDataBenchmarkRunOptimize","mutable_clone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.MappedRunContainerRealDataBenchmarkRunOptimize","mutable_cloneAndrunOptimize","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.MappedRunContainerRealDataBenchmarkRunOptimize","mutable_serializeToBAOSFromClone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.MappedRunContainerRealDataBenchmarkRunOptimize","mutable_serializeToBAOSNoClone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.MappedRunContainerRealDataBenchmarkRunOptimize","mutable_serializeToBAOSNoClonePreOpti","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.MappedRunContainerRealDataBenchmarkRunOptimize","mutable_runOptimizeAndserializeToBAOSFromClone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","clone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","cloneAndrunOptimize","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","serializeToBAOSFromClone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","serializeToBAOSNoClone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","serializeToBAOSFromClonePreOpti","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","serializeToBAOSNoClonePreOpti","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.RunContainerRealDataBenchmarkRunOptimize","runOptimizeAndserializeToBAOSFromClone","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","OrConcise","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","OrImmutableConcise","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","OrWAH","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","horizontalOr_Roaringwithrun","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","horizontalOr_Roaring","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","horizontalOr_EWAH","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.AllRunHorizontalOrBenchmark","horizontalOr_EWAH32","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.needwork.SlowMappedORaggregate1","RoaringWithRun","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.needwork.SlowORaggregate1","RoaringWithRun","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.needwork.SlowMappedORaggregate2","RoaringWithRun","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.needwork.SlowORaggregate2","RoaringWithRun","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkAndNot","pairwiseAndNot","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkWideAndNaive","wideAnd_naive","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkWideOrPq","wideOr_pq","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkXor","pairwiseXor","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkIterate","iterate","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkWideOrNaive","wideOr_naive","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkContains","contains","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkAnd","pairwiseAnd","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkReverseIterate","reverseIterate","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkOr","pairwiseOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkOr","pairwiseOr_NoCardinality","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.needwork.SlowORaggregate3","RoaringWithRun","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkInot","flipLargeRange","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.needwork.RandomAccess","binarySearch","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.BitSetUtilBenchmark","BitSetToRoaringByAddingBitByBit","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.BitSetUtilBenchmark","BitSetToRoaringUsingBitSetUtil","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkForEach","forEach","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.runroaring.RealDataBenchmarkWideOrNaive","wideOr_naive","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.runroaring.RealDataBenchmarkAnd","pairwiseAnd","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.runroaring.RealDataBenchmarkOr","pairwiseOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.runroaring.RealDataBenchmarkOr","pairwiseOr_NoCardinality","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.roaring.RealDataBenchmarkWideOrNaive","wideOr_naive","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.roaring.RealDataBenchmarkAnd","pairwiseAnd","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.roaring.RealDataBenchmarkOr","pairwiseOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.spe150271.roaring.RealDataBenchmarkOr","pairwiseOr_NoCardinality","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.UtilBenchmark","galloping","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.UtilBenchmark","local","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.buffer.BufferUtilBenchmark","galloping","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.buffer.BufferUtilBenchmark","local","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","computeCardinality","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","updateCardinality","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","iadd","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","iandNot","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","iand","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","ior","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","ixor","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","iremove","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","inot","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","inotFull","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.RangeOperationBenchmark","inotBig","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkIOr","pairwiseIOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.map.MapBenchmark","testMap","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.map.MapBenchmark","testMapViaBitset","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.equals.EqualsBenchmark","runVsArrayEquals_FewRuns","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.equals.EqualsBenchmark","runVsArrayEquals_ManyRuns","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.RealDataBenchmarkCardinality","iterate","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testBoxed_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testStandard_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testBoxed_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testStandard_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testBoxed_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testStandard_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testReverseStandard_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testReverseStandard_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark64","testReverseStandard_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","getCardinalityWithCache_Small","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","getCardinalityWithCache_Big","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","getCardinalityWithoutCache_Small","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","getCardinalityWithoutCache_Big","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","selectLastWithCache_Small","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","selectLastWithCache_Big","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","selectLastWithoutCache_Small","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.cardinality64.Cardinality64Benchmark","selectLastWithoutCache_Big","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteSequential","buildRoaringBitmap","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteSequential","incrementalNativeAdd","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteSequential","incrementalUseOrderedWriter","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteUnordered","setupCost","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteUnordered","bitmapOfUnordered","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteUnordered","sortThenBitmapOf","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteUnordered","bitmapOf","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.writer.WriteUnordered","partialSortThenBitmapOf","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.BasicAndNotContainerBenchmark","part4_andNotArrayContainerVSRunContainerContainer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.ArrayContainerAndNotRunContainerBenchmark","pairwiseACAndNotRC","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.runcontainer.ArrayContainerAndNotRunContainerBenchmark","immutablePairwiseACAndNotRC","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.BasicBenchmark","createBitmapRange_standard","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.BasicBenchmark","createBitmapRange_mutable","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","parallelOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","parallelXor","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","groupByKey","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","fastOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","fastXor","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","bufferParallelOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","bufferParallelXor","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","bufferGroupByKey","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","bufferFastOr","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.realdata.ParallelAggregatorBenchmark","bufferFastXor","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testBoxed_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testStandard_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testFlyweight_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testBoxed_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testStandard_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testFlyweight_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testBoxed_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testStandard_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testFlyweight_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testReverseStandard_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testReverseFlyweight_a","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testReverseStandard_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testReverseFlyweight_b","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testReverseStandard_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.IteratorsBenchmark32","testReverseFlyweight_c","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BitmapIteratorBenchmark","forwards","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BitmapIteratorBenchmark","backwards","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BitmapIteratorBenchmark","forwardsBuffer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BitmapIteratorBenchmark","backwardsBuffer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.arraycontainer.AddBenchmark","add","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.arraycontainer.AddBenchmark","addBuffer","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BatchIteratorBenchmark","iterate","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BatchIteratorBenchmark","batchIterate","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.range.ContainsRange","contains","true","","","","","","","","","1","1"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.range.ContainsRange","containsViaRank","true","","","","","","","","","1","1"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.Concatenation","bitset","true","","","","","","","","","1","1"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.Concatenation","roaringNaive","true","","","","","","","","","1","1"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.Concatenation","roaringOffset","true","","","","","","","","","1","1"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.Concatenation","roaringBatchOrderedWriter","true","","","","","","","","","1","1"
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BitmapNextBenchmark","bitset_count","true","","","","","","","","","",""
"RoaringBitmap/RoaringBitmap","org.roaringbitmap.iteration.BitmapNextBenchmark","roaring_count","true","","","","","","","","","",""
"robinst/autolink-java","org.nibor.autolink.AutolinkBenchmark","generatedText","true","","","","","","","","","",""
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","fastGenericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","genericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","fastGenericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","genericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","fastSpecificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","specificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","fastSpecificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndFlatRecordBenchmark","specificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","fastGenericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","genericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","fastGenericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","genericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","fastSpecificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","specificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","fastSpecificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.LargeAndDeepRecordBenchmark","specificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","fastGenericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","genericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","fastGenericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","genericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","fastSpecificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","specificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","fastSpecificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndFlatRecordBenchmark","specificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","fastGenericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","genericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","fastGenericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","genericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","fastSpecificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","specificDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","fastSpecificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.SmallAndDeepRecordBenchmark","specificDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.UnionSmallAndDeepRecordBenchmark","fastGenericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.UnionSmallAndDeepRecordBenchmark","genericDatumReader","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.UnionSmallAndDeepRecordBenchmark","fastGenericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.UnionSmallAndDeepRecordBenchmark","genericDatumWriter","true","","","","","","","","","1","1"
"RTBHOUSE/avro-fastserde","com.rtbhouse.utils.avro.benchmark.UnionSmallAndDeepRecordBenchmark","fastSpecificDatumReader","true","","","","","","","","","1","1"
