"project","className","benchmarkName","warmupIterations","warmupIterationsDefault","warmupTime","warmupTimeDefault","measurementIterations","measurementIterationsDefault","measurementTime","measurementTimeDefault","forks","forksDefault","warmupForks","warmupForksDefault","modeIsThroughput","modeIsAverageTime","modeIsSampleTime","modeIsSingleShotTime","modeDefault","stars","projectForks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks","nothingSet","parameterizationCombinations"
"tommyettinger/sarong","sarong.RNGBenchmark","measureDiver","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureDiverInt","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureDiverR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureDiverIntR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePelican","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePelicanInt","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePelicanR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePelicanIntR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePulley","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePulleyInt","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePulleyR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measurePulleyIntR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureTopping","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureToppingInt","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureToppingR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureToppingIntR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaac","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaacInt","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaacR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaacIntR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaac32","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaac32Int","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaac32R","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureIsaac32IntR","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureJDK","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.RNGBenchmark","measureJDKInt","5","0","5000000000","0","5","0","5000000000","0","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","baselineDouble","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","baselineFloat","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","math","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","apache","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","riven","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","dspFast","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","dspOpt","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","dspAccurate","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","kappa","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","icecore","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","diamond","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","squidRough","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","squid","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.Atan2","gdx","4","0","","1","4","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC3_A","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC5_A","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC19_A","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC0xDE4D_A","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC3_B","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC5_B","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC19_B","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureVDC0xDE4D_B","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureLFSR","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureLFSRInt","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureLFSRR","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureLFSRIntR","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureTweakLFSR","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureXSBasic","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureXSBasic2","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR27","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR27Int","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR27R","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR27IntR","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR25","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR25Int","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR25R","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureNLFSR25IntR","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureBaseline","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureMathCos","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureMathSin","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureMathAtan2","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureApproxAtan2","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureApproxAtan2Float","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApproxOld","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureSinApproxOld","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApproxFloat","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureSinApproxFloat","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureSinApprox","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApprox","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureSinApproxNickBit","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApproxNickBit","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureSinApproxNickBitF","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApproxNickBitF","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApproxClimatiano","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureCosApproxClimatianoLP","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureAsinDKC","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureAcosDKC","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureAsinJOH","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureAcosJOH","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureAsinJDK","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tommyettinger/sarong","sarong.UncommonBenchmark","measureAcosJDK","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","6","0","1","215","1","407","0","1"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","getValueFromBean","1","0","1000000000","0","20","0","50000000","0","1","0","","1","0","1","0","0","0","1","0","2","17","1","4","0","1"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","getValueFromStruct","1","0","1000000000","0","20","0","50000000","0","1","0","","1","0","1","0","0","0","1","0","2","17","1","4","0","1"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","getValueFromMap","1","0","1000000000","0","20","0","50000000","0","1","0","","1","0","1","0","0","0","1","0","2","17","1","4","0","1"
"tomwhoiscontrary/sarcoptic","li.earth.urchin.twic.sarcoptic.PerformanceTests","getValueFromInterface","1","0","1000000000","0","20","0","50000000","0","1","0","","1","0","1","0","0","0","1","0","2","17","1","4","0","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleRounderBenchmark","staticRoundDefault","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleRounderBenchmark","staticRoundDown","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleRounderBenchmark","roundDefault","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.DoubleRounderBenchmark","roundDown","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.ScaleBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.ScaleBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.ScaleBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.ScaleBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.RoundBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.RoundBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.RoundBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.RoundBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","12"
"tools4j/decimal4j","org.decimal4j.jmh.AvgBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.AvgBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.AvgBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.AvgBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToStringBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToStringBenchmark","bigDecimalsToPlainString","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToStringBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToStringBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToStringBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToStringBenchmark","nativeDecimalsToAppendable","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","2"
"tools4j/decimal4j","org.decimal4j.jmh.SqrtBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SqrtBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SqrtBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SqrtBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.DivideBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.DivideBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.AddBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToDoubleBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToDoubleBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToDoubleBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertToDoubleBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyExactBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyExactBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyExactBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyExactBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SquareBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractCheckedBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractCheckedBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractCheckedBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.SubtractCheckedBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","1"
"tools4j/decimal4j","org.decimal4j.jmh.PowBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","20"
"tools4j/decimal4j","org.decimal4j.jmh.PowBenchmark","bigDecimals_ANSI_X3_274","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","20"
"tools4j/decimal4j","org.decimal4j.jmh.PowBenchmark","decimalDoubleDecimal","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","20"
"tools4j/decimal4j","org.decimal4j.jmh.PowBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","20"
"tools4j/decimal4j","org.decimal4j.jmh.PowBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","20"
"tools4j/decimal4j","org.decimal4j.jmh.PowBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","20"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyCheckedBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyCheckedBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyCheckedBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.MultiplyCheckedBenchmark","nativeDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","8"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromStringBenchmark","bigDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromStringBenchmark","immutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
"tools4j/decimal4j","org.decimal4j.jmh.ConvertFromStringBenchmark","mutableDecimals","","1","","1","","1","","1","","1","","1","","","","","1","68","10","11","376","2","102","1","4"
