"project","className","jmhVersion","benchmarkName","executionTimePercentage","warmupTimePercentage","measurementTimePercentage","measurementWarmupRatio","stars","forks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_rsc","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_rsc","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_reactor","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_reactor","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_akka","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_akka","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_actorscheduler","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_actorscheduler","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","1.21","akkaMap","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","1.21","flowableMap","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","1.21","flowableMap2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","1.21","flowable","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","1.21","flowableMapAkkaScheduler","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkPerf","1.21","flowableMapSync","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","baseline","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","justFlatMapRange","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","justFlatMapArray","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","rangeFlatMapJust","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","justFlatMapJust","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","rangeFlatMapRange","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ObservableFlatMapPerf","1.21","rangeFlatMapArray","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","flatMapAkkaAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","concatMapAkkaAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","flatMapAkkaRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","concatMapAkkaRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","concatMapRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","flatMapRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","concatMapAkkaRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","flatMapAkkaRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","concatMapRxRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf","1.21","flatMapRxRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","baseline","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","justFlatMapRange","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","justFlatMapArray","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","rangeFlatMapJust","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","justFlatMapJust","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","rangeFlatMapRange","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.PublisherFlatMapPerf","1.21","rangeFlatMapArray","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsFlatMapPerf","1.21","rangeFlatMapJust_akka","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","1.21","chars","0.2","0.2","0.2","1.0","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","1.21","take","0.2","0.2","0.2","1.0","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","1.21","skip","0.2","0.2","0.2","1.0","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.CharsTakeSkipConcatPerf","1.21","concat","0.2","0.2","0.2","1.0","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf","1.21","takeRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf","1.21","takeRsc","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf","1.21","takeFx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf","1.21","takeIx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf","1.21","takeGx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","monoThen","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","monoFlatMapLast","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","monoFlatMapFirst","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","soloFlatMap","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","singleFlatMap","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","perhapsFlatMap","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MonoThenFlatMap","1.21","maybeFlatMap","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","1.21","rx1Observable","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","1.21","rx2Observable","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","1.21","rx2Flowable","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.LogSumPerf","1.21","rx2Parallel","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapJust_rx","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapRange_rx","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapJust_rx2","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapRange_rx2","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapJust_rsc","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapRange_rsc","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapJust_reactor","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapRange_reactor","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapJust_akka","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls","1.21","rangeFlatMapRange_akka","0.12","0.2","0.04","0.2","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","rsc","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","Flux","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","rscWindmill","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","rx2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","rx2Windmill","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","rx1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","rx1Windmill","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","executor","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","forkjoin","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","windmill","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf","1.21","reactor","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf","1.21","plainExecutor","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf","1.21","plainForkJoin","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf","1.21","observableExecutor","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf","1.21","observableForkJoin","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf","1.21","flowableExecutor","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf","1.21","flowableForkJoin","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","1.21","forLoop","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","1.21","rx1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","1.21","rx2Obs","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","1.21","rx2ObsMath","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","1.21","rx2Flow","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ForEachPerf","1.21","rx2FlowMath","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.StreamVsRxJava","1.21","rx2Parallel2b","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf","1.21","monoOne","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf","1.21","monoEmpty","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf","1.21","single","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf","1.21","maybeOne","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf","1.21","maybeEmpty","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf","1.21","singleOld","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf","1.21","flowableMaybe","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf","1.21","mergeMaybe","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf","1.21","observableMaybe","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf","1.21","flowableSingle","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf","1.21","observableSingle","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf","1.21","fluxMono","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.SingleFlatMapIterablePerf","1.21","range","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","flatMapAkkaAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","concatMapAkkaAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","flatMapAkkaRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","concatMapAkkaRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","concatMapRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","flatMapRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","concatMapAkkaRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","flatMapAkkaRxAkka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","concatMapRxRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf","1.21","flatMapRxRx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","1.21","akka","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","1.21","rx","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","1.21","rxSubscribeOn","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","1.21","rxObserveOn","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","1.21","rxSubscribeOnMerge","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.MaterializationBenchmarkFanInOutPerf","1.21","rxObserveOnMerge","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GGASx1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GGASx2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GGASx3","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GGASx4","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GASx1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GASx2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GASx3","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.TerminalAtomics","1.21","GASx4","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","1.21","queueDrainAtomic1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","1.21","queueDrainAtomic2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","1.21","queueDrainAtomic3","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","1.21","queueDrainAtomic4","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsyncPerf","1.21","queueDrainAtomic5","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","1.21","queueDrainAtomic1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","1.21","queueDrainAtomic2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","1.21","queueDrainAtomic3","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","1.21","queueDrainAtomic4","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainPerf","1.21","queueDrainAtomic5","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","1.21","queueDrainAtomic1","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","1.21","queueDrainAtomic2","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","1.21","queueDrainAtomic3","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","1.21","queueDrainAtomic4","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
"akarnokd/akarnokd-misc","hu.akarnokd.atomics.QueueDrainAsync3Perf","1.21","queueDrainAtomic5","0.11","0.2","0.02","0.1","37","10","6","235","2","368"
