project;commit;benchmark;param;i6;i7;i8;i9;i10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=100;0.580294801;0.908549654;0.908549654;0.908549654;0.908549654
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=1000;0.375884372;0.783115802;0.783115802;0.783115802;0.783115802
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=1;0.431467335;0.612903287;0.612903287;0.86750898;0.940916231
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=10;0.452078773;0.690748066;0.690748066;0.905057474;0.95858911
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=100;0.419712184;0.696986869;0.696986869;0.696986869;0.948157554
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=1000;0.247032055;0.461698654;0.461698654;0.92828095;0.930657005
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=1;0;0.366295411;0.752959041;0.752959041;0.927906962
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=10;0;0.338075044;0.453799736;0.795961334;0.835112523
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=100;0;0.398142239;0.398142239;0.398142239;0.398142239
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=1000;0;0.750421721;0.750421721;0.750421721;0.750421721
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=1;0;0.323063938;0.323063938;0.613555525;0.613555525
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=10;0;0.257551624;0.501273854;0.501273854;0.501273854
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=100;0;0.293160676;0.787191252;0.737194833;0.737194833
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=1000;0;0.39023165;0.39023165;0.39023165;0.888776903
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=1;0;0.538484109;0.570451062;0.570451062;0.570451062
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=10;0;0.333320055;0.344605537;0.344605537;0.344605537
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=100;0;0.487459188;0.487459188;0.487459188;0.942703966
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=1000;0;0.363311787;0.840210894;0.854636959;0.713350171
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=1;0;0.347387496;0.347387496;0.347387496;0.855576248
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=10;0;0.356455081;0.811839052;0.848413824;0.848413824
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=100;0;0.264438638;0.281953424;0.442741891;0.608976623
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=1000;0;0.305619903;0.305619903;0.488227047;0.915755645
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=1;0;0.455338474;0.857998993;0.926445177;0.926445177
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=10;0;0.457472281;0.457472281;0.457472281;0.876076029
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=100;0;0.609244515;0.609244515;0.836794224;0.874194102
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=1000;0;0.465453613;0.465453613;0.465453613;0.804751688
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=1;0.681533778;0.681533778;0.681533778;0.724225834;0.724225834
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=128;0.912192084;0.977156432;0.977156432;0.990792047;0.990792047
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=256;0.684321786;0.684321786;0.684321786;0.684321786;0.994236553
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=32;0;0.53127925;0.905391405;0.931013012;0.931013012
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=8;0.971434536;0.993078642;0.993078642;0.993078642;0.993078642
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=1;0.631776355;0.661560243;0.970820965;0.98864316;0.98864316
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=128;0.820548922;0.95554108;0.95554108;0.981833853;0.981833853
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=256;0.644105788;0.975600872;0.99144168;0.99144168;0.99144168
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=32;0.734341168;0.960698013;0.97543176;0.984739281;0.98918706
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=8;0.540783471;0.969635641;0.970404197;0.970404197;0.970404197
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100,maxConcurrency=1;0.478168294;0.478168294;0.478168294;0.478168294;0.478168294
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100,maxConcurrency=128;0.121487643;0.231823267;0.231823267;0.867817657;0.981166974
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100,maxConcurrency=256;0.264945294;0.264945294;0.264945294;0.264945294;0.264945294
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100,maxConcurrency=32;0.342534723;0.342534723;0.342534723;0.733024704;0.917462474
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100,maxConcurrency=8;0.111238666;0.2350121;0.2350121;0.945442598;0.945442598
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000,maxConcurrency=1;0.139935656;0.165987116;0.304174192;0.531420139;0.854841244
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000,maxConcurrency=128;0.15616564;0.184610182;0.184610182;0.809302457;0.863587204
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000,maxConcurrency=256;0.159962769;0.214707677;0.214707677;0.70242446;0.938806582
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000,maxConcurrency=32;0.135397787;0.216150863;0.300376249;0.858293122;0.858293122
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000,maxConcurrency=8;0.17900215;0.308107792;0.308107792;0.308107792;0.644935983
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=1;0.156324929;0.198152292;0.198152292;0.519618258;0.983946669
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=128;0.075157985;0.163904391;0.21112728;0.57848868;0.947724497
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=256;0.092339181;0.166050416;0.166050416;0.58734866;0.976415584
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=32;0.078990374;0.175114708;0.26853859;0.607120661;0.607120661
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=8;0.111141476;0.273999908;0.273999908;0.67227147;0.978611043
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=1;0.181192563;0.181192563;0.181192563;0.708704696;0.708704696
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=128;0.23265398;0.23265398;0.23265398;0.352294801;0.972904887
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=256;0.348430793;0.348430793;0.45919709;0.45919709;0.806424678
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=32;0.148376634;0.148376634;0.148376634;0.148376634;0.654044891
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=8;0.177195104;0.177195104;0.177195104;0.177195104;0.65137434
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=1;0.928981083;0.928981083;0.928981083;0.963539776;0.963539776
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=128;0.813328454;0.913012587;0.926069899;0.952418895;0.952418895
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=256;0.873957175;0.909506401;0.921419817;0.96463393;0.96463393
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=32;0.915167177;0.956050197;0.956050197;0.9580629;0.9580629
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=8;0.925529806;0.925529806;0.925529806;0.95685225;0.95685225
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=1;0.953397001;0.953397001;0.984479097;0.984479097;0.987803991
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=128;0.955228621;0.96410629;0.963479123;0.963479123;0.963479123
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=256;0.935778742;0.935778742;0.953716564;0.981882305;0.991093396
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=32;0.812951092;0.968124313;0.968124313;0.968124313;0.968124313
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=8;0.687457631;0.963195689;0.990304222;0.990304222;0.993585856
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=1;0.738271666;0.738271666;0.738271666;0.738271666;0.940280199
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=128;0.747386256;0.762324553;0.762324553;0.762324553;0.868106143
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=256;0.676994737;0.676994737;0.676994737;0.676994737;0.931033339
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=32;0.501329377;0.81261767;0.81261767;0.848689452;0.848689452
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=8;0.833803542;0.833803542;0.833803542;0.860763074;0.960256364
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=1;0.622888187;0.651461637;0.651461637;0.651461637;0.651461637
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=128;0.836509121;0.836509121;0.836509121;0.836509121;0.948480661
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=256;0.861059867;0.713739227;0.713739227;0.713739227;0.713739227
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=32;0.706456364;0.706456364;0.706456364;0.722575136;0.912060841
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=8;0.673143038;0.673143038;0.673143038;0.673143038;0.906456709
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=1;0.349405698;0.632858329;0.632858329;0.816506901;0.950387125
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=128;0.324704621;0.613799894;0.613799894;0.882466237;0.907045565
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=256;0.575464977;0.629839081;0.660831507;0.793642258;0.942818444
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=32;0.356447422;0.662517976;0.678859492;0.856341449;0.919813323
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=8;0.486989954;0.486989954;0.7992646;0.860157965;0.860157965
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=1;0.469727135;0.552378696;0.552378696;0.833733853;0.86031838
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=128;0.496703792;0.675234119;0.716662285;0.731564315;0.957981339
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=256;0.666225482;0.673417654;0.723464467;0.732590837;0.929905112
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=32;0.496491835;0.639550565;0.686141905;0.745396357;0.959229981
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=8;0.439318829;0.439318829;0.575177416;0.78156998;0.950095265
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=1;0.338971163;0.440805165;0.631513801;0.797084668;0.93135169
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=128;0.210846513;0.483135868;0.617254797;0.81124207;0.880241833
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=256;0.220112509;0.471656104;0.661545872;0.798982803;0.888976554
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=32;0.232212979;0.465256309;0.652757312;0.824405405;0.924508947
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=8;0.169323023;0.490705152;0.858855218;0.858855218;0.902635071
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1;0.345837927;0.54251547;0.66514995;0.857644283;0.957129088
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128;0.208636714;0.684929404;0.684929404;0.872899836;0.922033114
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256;0.216965459;0.702456731;0.716740006;0.904334194;0.936532766
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32;0.260837262;0.729351975;0.729351975;0.889439528;0.889439528
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8;0.194043544;0.691168719;0.691168719;0.859244973;0.962936808
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnCompletable;;0.9138263;0.9138263;0.977374994;0.977374994;0.978875767
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnFlowable;;0.743046015;0.743046015;0.743046015;0.743046015;0.82451036
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnMaybe;;0.960527271;0.965512892;0.965103741;0.965103741;0.965103741
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnObservable;;0.945991197;0.945991197;0.945991197;0.945991197;0.960647391
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnSingle;;0.946404325;0.96892665;0.974604938;0.974604938;0.976223499
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineCompletable;;0.52904303;0.535696377;0.535696377;0.535696377;0.535696377
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineFlowable;;0.858958261;0.858958261;0.967473133;0.967473133;0.986534742
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineMaybe;;0.590086923;0.898638962;0.898638962;0.898638962;0.959794917
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineObservable;;0.878489999;0.887275626;0.887275626;0.887275626;0.887275626
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineSingle;;0.570389297;0.948157826;0.985272458;0.982409851;0.982409851
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnCompletable;;0.965900234;0.978759331;0.978759331;0.978759331;0.978759331
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnFlowable;;0.794852443;0.98221427;0.98221427;0.98221427;0.98221427
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnMaybe;;0.914407838;0.969255964;0.969255964;0.969016884;0.969016884
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnObservable;;0.957266185;0.957266185;0.957266185;0.957266185;0.960215225
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnSingle;;0.931752703;0.931752703;0.941015712;0.941015712;0.941015712
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1;0.12965843;0.12965843;0.12965843;0.781604117;0.59228388
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10;0.937942128;0.975128208;0.975128208;0.975128208;0.977373798
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100;0.211643366;0.211643366;0.211643366;0.950756757;0.983714579
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000;0.755963444;0.927955138;0.927955138;0.927955138;0.995209091
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10000;0.314620427;0.314620427;0.314620427;0.314620427;0.746450513
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100000;0.195058811;0.195058811;0.195058811;0.195058811;0.195058811
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000000;0.515982563;0.515982563;0.211907011;0.211907011;0.211907011
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1;0.97580865;0.98577253;0.98577253;0.98577253;0.987465325
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000;0.8704367;0.926695572;0.926695572;0.973471854;0.973471854
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000000;0.538270194;0.601280118;0.601280118;0.92842841;0.942273116
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1;0.733583302;0.733583302;0.736280132;0.735061782;0.735061782
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000;0.206853499;0.206853499;0.206853499;0.206853499;0.900204892
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000000;0.451937636;0.451937636;0.451937636;0.451937636;0.510313689
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1;0.912406734;0.912406734;0.912406734;0.979912814;0.990462845
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000;0.196346067;0.47077933;0.47077933;0.47077933;0.838135921
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000000;0.576765843;0.576765843;0.516935275;0.516935275;0.516935275
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1;0.970472116;0.970472116;0.988859561;0.988859561;0.992201245
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000;0.266451388;0.938344649;0.938344649;0.984881487;0.984881487
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000000;0.578380842;0.242456414;0.242456414;0.242456414;0.242456414
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1;0.965416471;0.990362316;0.990362316;0.990362316;0.990362316
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1000;0.961593886;0.985402599;0.985363817;0.985363817;0.985363817
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1;0.986260312;0.986260312;0.988074873;0.988074873;0.988074873
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=100;0.97352355;0.986308049;0.991198174;0.991198174;0.991198174
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1000;0.846367647;0.846367647;0.97870518;0.97870518;0.97870518
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1;0.967586083;0.967586083;0.967586083;0.967586083;0.967586083
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1000;0.347961038;0.559491927;0.685525029;0.685525029;0.685525029
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1;0.956843713;0.974113618;0.974113618;0.976554183;0.976554183
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1000;0.968158918;0.979991524;0.987369025;0.989320619;0.989320619
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1;0.965159339;0.988967257;0.988967257;0.990333428;0.990333428
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000;0.758793966;0.814199038;0.814199038;0.814199038;0.814199038
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000000;0.765615197;0.765615197;0.765615197;0.765615197;0.765615197
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=1;0.284340139;0.776416244;0.831684647;0.831684647;0.889406017
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=2;0.331924688;0.847214471;0.847214471;0.847214471;0.847214471
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=3;0.490020163;0.866557645;0.866557645;0.866557645;0.866557645
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=4;0.145435602;0.323359262;0.323359262;0.323359262;0.323359262
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=1;0.180940135;0.527903897;0.527903897;0.527903897;0.574693338
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=2;0.248660779;0.563944583;0.792933906;0.792933906;0.95694011
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=3;0.380930189;0.566020283;0.566020283;0.566020283;0.96589083
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=4;0.592197997;0.592197997;0.837536415;0.286328325;0.286328325
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=1;0.32640114;0.515996238;0.56664558;0.56664558;0.763492113
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=2;0.457814202;0.486271582;0.486271582;0.486271582;0.906275818
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=3;0.356423998;0.870398564;0.915866607;0.915866607;0.957924036
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=4;0.398397018;0.398397018;0.398397018;0.398397018;0.398397018
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=1;0.468029601;0.468029601;0.468029601;0.87109456;0.937506819
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=2;0.244033778;0.389418031;0.918374328;0.786993362;0.786993362
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=3;0.204863286;0.589551528;0.589551528;0.589551528;0.956901046
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=4;0.522963399;0.522963399;0.522963399;0.561836073;0.561836073
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=1;0;0.480502502;0.480502502;0.480502502;0.682209684
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=2;0.32782722;0.32782722;0.809235117;0.862950735;0.921441405
