project;commit;benchmark;param;i6;i7;i8;i9;i10
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt;;0.341214392;0.125013156;0.019024625;0.015801083;0.018143366
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt;;0.459752339;0.076262675;0.011579617;0.015153282;0.01273986
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatCreateNewStringBuilder;;0.024031762;0.021323097;0.003708339;0.006791939;0.006774303
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;0.078874155;0.017598622;0.002763211;0.003578219;0.006885212
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedBitFiddlingReuseCharArray;;0.811043697;0.828171487;0.842072804;0.035566434;0.663461953
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatCreateNewCharArray;;0.67373864;0.333887438;0.166107531;0.049888892;0.023072137
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray;;0.638664753;0.405541025;0.415127527;0.064382126;0.03587274
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder;;0.853297172;0.352528887;0.34421861;0.322851207;0.060827619
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat;;0.334901735;0.067456492;0.01343699;0.010822427;0.01173714
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxBoolean;;0.719349421;0.18726103;0.095274147;0.094965589;0.093241026
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.820017762;0.08023928;0.056409281;0.015206664;0.166936905
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxFloat;;0.446279181;0.469654617;0.639872384;0.338646721;0.630793234
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxInt;;0.780296111;0.24712943;0.098983325;0.103105881;0.07684413
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxLong;;0.703659196;0.445031943;0.426819113;NaN;NaN
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxShort;;0.087998988;0.095894375;0.094445912;0.043610988;0.012107279
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.base;;0.806339256;NaN;NaN;NaN;NaN
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.randomUUID;;0.06316531;0.043572905;0.011069158;0.208905975;0.172658779
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.timeBasedUUID;;0.806523136;0.02538605;0.003630208;0.001943321;0.005793023
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.baseline;;0.1662449;0.174941442;0.064861304;0.04894555;0.051345318
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.individualParams;;0.442127216;0.27914108;0.287017895;0.283899247;0.280018218
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.varargParams;;0.266856384;0.451567203;0.286808349;0.274671019;0.285448759
