project;commit;benchmark;param;i9;i10;i10 - i9;i90;i100;i100 -i90
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1000000;0.995360201;0.974012555;-0.021347646;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1;0.996692805;0.988282407;-0.008410398;0.989419359;0.98242928;-0.006990079
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=10;0.993198586;0.996943914;0.003745328;0.980623573;0.996077314;0.015453741
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=100;0.995380354;0.986596179;-0.008784175;0.776439011;0.989155419;0.212716408
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000;0.966071142;0.981558542;0.0154874;0.990260137;0.99419791;0.003937773
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=10000;0.982366992;0.963644295;-0.018722697;0.995126366;0.999123623;0.003997257
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=100000;0.995893146;0.979688401;-0.016204745;0.996129438;0.989874862;-0.006254576
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000000;0.977289028;0.97617711;-0.001111918;0.993434671;0.99860508;0.005170409
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1;0.956790111;0.996218577;0.039428466;0.996331923;0.995032015;-0.001299908
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=10;0.993093188;0.993617199;0.000524011;0.981908327;0.993511615;0.011603288
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=100;0.989845538;0.989081755;-0.000763783;0.992662722;0.994490051;0.001827329
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1000;0.73821864;0.898932693;0.160714053;0.995321792;0.997015735;0.001693943
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=10000;0.922610488;0.982720311;0.060109823;0.683216693;0.677619276;-0.005597417
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=100000;0.991401848;0.992376088;0.00097424;0.98939392;0.994859492;0.005465572
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1000000;0.865637404;0.959963792;0.094326388;0.995714761;0.9896052;-0.006109561
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1;0.997293096;0.996496308;-0.000796788;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=10;0.988971501;0.996874307;0.007902806;0.993875131;0.994232238;0.000357107
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=100;0.982958025;0.98111672;-0.001841305;0.997135145;0.995094363;-0.002040782
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000;0.983947933;0.991572751;0.007624818;0.987387824;0.987718522;0.000330698
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=10000;0.998168871;0.994931905;-0.003236966;0.547959771;0.484828964;-0.063130807
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=100000;0.981685938;0.989843345;0.008157407;0.994494814;0.995628342;0.001133528
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000000;0.996998573;0.987980639;-0.009017934;0.992629591;0.987912554;-0.004717037
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1;0.997157364;0.987688757;-0.009468607;0.993835232;0.995035342;0.00120011
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=10;0.997088144;0.995400495;-0.001687649;0.991934417;0.993213984;0.001279567
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=100;0.990978884;0.995291071;0.004312187;0.990771644;0.990333385;-0.000438259
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000;0.995778996;0.954302625;-0.041476371;0.995452827;0.995560185;0.000107358
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=10000;0.982971323;0.995037038;0.012065715;0.977138567;0.991733986;0.014595419
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=100000;0.991181848;0.995376365;0.004194517;0.993004282;0.988261529;-0.004742753
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000000;0.977930896;0.990008216;0.01207732;0.988527868;0.98593888;-0.002588988
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1;0.995169648;0.990409184;-0.004760464;0.996697215;0.925878521;-0.070818694
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=10;0.987515082;0.996107673;0.008592591;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100;0.739481879;0.842660054;0.103178175;0.993947894;0.990063218;-0.003884676
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000;0.995643891;0.965757063;-0.029886828;0.997303473;0.992135852;-0.005167621
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=10000;0.553570219;0.510887296;-0.042682923;0.993740839;0.984814464;-0.008926375
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100000;0.158969971;0.352988815;0.194018844;0.982961967;0.996251156;0.013289189
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000000;0.976882325;0.995501724;0.018619399;0.994609794;0.992526448;-0.002083346
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1;0.991618942;0.996859344;0.005240402;0.986931314;0.975552224;-0.01137909
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10;0.983998602;0.990508868;0.006510266;0.972328771;0.99143482;0.019106049
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=100;0.969094937;0.997867322;0.028772385;0.995186767;0.996205005;0.001018238
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1000;0.985425806;0.987465326;0.00203952;0.997736807;0.98232519;-0.015411617
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10000;0.99585495;0.995894648;3.97E-05;0.988272138;0.997879069;0.009606931
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=100000;0.988848394;0.993825044;0.00497665;0.995547615;0.981533097;-0.014014518
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1000000;0.993224424;0.98814284;-0.005081584;0.995657099;0.99352915;-0.002127949
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1;0.991939371;0.990954085;-0.000985286;0.993847441;0.99315995;-0.000687491
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=10;0.997520664;0.995575363;-0.001945301;0.987635813;0.678965014;-0.308670799
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=100;0.964079335;0.948032972;-0.016046363;0.998327911;0.654512837;-0.343815074
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1000;0.941680109;0.948801286;0.007121177;0.99161093;0.990194282;-0.001416648
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=10000;0.982761977;0.993899511;0.011137534;0.98902012;0.986023159;-0.002996961
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=100000;0.995004751;0.989690698;-0.005314053;0.986545575;0.992976773;0.006431198
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1000000;0.942018045;0.990116881;0.048098836;0.995897366;0.996508815;0.000611449
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1;0.995294461;0.992877022;-0.002417439;0.481149144;0.996721252;0.515572108
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10;0.992089065;0.996857128;0.004768063;0.996631892;0.982235063;-0.014396829
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100;0.97961845;0.990788514;0.011170064;0.998103977;0.990742955;-0.007361022
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000;0.75993016;0.282737134;-0.477193026;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10000;0.713984673;0.665056041;-0.048928632;0.997216444;0.994435249;-0.002781195
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100000;0.506170364;0.528489583;0.022319219;0.995890758;0.989237443;-0.006653315
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000000;0.955529626;0.922157859;-0.033371767;0.9889321;0.992416072;0.003483972
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1;0.727798859;0.72478758;-0.003011279;0.997256563;0.995009936;-0.002246627
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10;0.974517012;0.988159715;0.013642703;0.525632313;0.991181345;0.465549032
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100;0.993466916;0.993653464;0.000186548;0.993187771;0.993516563;0.000328792
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000;0.960228153;0.994287811;0.034059658;0.994905172;0.988898053;-0.006007119
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10000;0.994173976;0.984379364;-0.009794612;0.984217971;0.997651414;0.013433443
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100000;0.995236563;0.994659804;-0.000576759;0.992704828;0.995910105;0.003205277
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000000;0.989358385;0.981740845;-0.00761754;0.99372214;0.996308699;0.002586559
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1;0.961295528;0.998015357;0.036719829;0.988963168;0.995605392;0.006642224
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10;0.995174426;0.967407429;-0.027766997;0.97196702;0.99340099;0.02143397
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100;0.981580874;0.989461846;0.007880972;0.994594852;0.991985569;-0.002609283
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000;0.129604747;0.077151453;-0.052453294;0.705729642;0.998305188;0.292575546
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10000;0.97445329;0.993379767;0.018926477;0.994096984;0.996612097;0.002515113
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100000;0.983208319;0.994167127;0.010958808;0.994192876;0.983537936;-0.01065494
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000000;0.988365818;0.983486058;-0.00487976;0.994864749;0.997634594;0.002769845
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1;0.992649224;0;-0.992649224;0.992678342;0.997598152;0.00491981
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10;0.981890139;0.972070062;-0.009820077;0.976760943;0.993064663;0.01630372
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100;0.979640251;0.996482205;0.016841954;0.997922445;0.990433739;-0.007488706
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000;0.983615448;0.99780927;0.014193822;0.995587623;0.993863135;-0.001724488
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10000;0.991486931;0.996500589;0.005013658;0.995460742;0.997472701;0.002011959
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100000;0.997264793;0.998727095;0.001462302;0.991123698;0.99859784;0.007474142
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000000;0;0;0;0.992451508;0.989586055;-0.002865453
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1;0.999673303;0.997101691;-0.002571612;0.941734965;0.965436477;0.023701512
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10;0.992175467;0.986141448;-0.006034019;0.992477851;0.990917709;-0.001560142
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100;0.963014758;0.963796719;0.000781961;0.99754445;0.993217594;-0.004326856
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000;0.999003389;0;-0.999003389;0.996489242;0.997987918;0.001498676
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10000;0;0;0;0.99854144;0.997532844;-0.001008596
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;0.999751186;0.9935596;-0.006191586;0.997478167;0.994634333;-0.002843834
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000000;0;0;0;0.996963468;0.992715056;-0.004248412
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1;0.999098593;0.99479944;-0.004299153;0.993707612;0.995308697;0.001601085
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10;0.989247302;0.99718592;0.007938618;0.710540148;0.724512653;0.013972505
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100;0.938773819;0.697789894;-0.240983925;0.994505425;0.994052777;-0.000452648
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000;0.996552577;0.994260584;-0.002291993;0.981709754;0.994151884;0.01244213
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10000;0.992494806;0.948288916;-0.04420589;0.995306621;0.998681103;0.003374482
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100000;0.983900598;0.983104382;-0.000796216;0.990317565;0.995975212;0.005657647
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000000;0.970274021;0.974039105;0.003765084;0.996026898;0.994992144;-0.001034754
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1;0.997846847;0.996471687;-0.00137516;0.987573742;0.99303013;0.005456388
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10;0.981100677;0.966387099;-0.014713578;0.968651505;0.931291208;-0.037360297
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100;0.993888655;0.998008655;0.00412;0.996928407;0.998387783;0.001459376
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000;0.983422535;0.996628157;0.013205622;0.988381557;0.99453548;0.006153923
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10000;0.895918737;0.695576102;-0.200342635;0.990837344;0.998263193;0.007425849
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100000;0.991991874;0.987345828;-0.004646046;0.99709662;0.991462153;-0.005634467
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000000;0;0;0;0.997952868;0.990558964;-0.007393904
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1;0.757645772;0.745533652;-0.01211212;0.991176731;0.99336693;0.002190199
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;0.99002307;0.980900943;-0.009122127;0.994168598;0.990188901;-0.003979697
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100;0.968325209;0.968223014;-0.000102195;0.994643012;0.99522986;0.000586848
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000;0.995923101;0.993880403;-0.002042698;0.9862368;0.994247077;0.008010277
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10000;0;0;0;0.995954156;0.996174867;0.000220711
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100000;0.719453797;0.99177663;0.272322833;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000000;0;0;0;0.989242717;0.996631935;0.007389218
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1;0.997174495;0.956390809;-0.040783686;0.959902207;0.978340204;0.018437997
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;0.991451074;0.985359643;-0.006091431;0.990866956;0.995771278;0.004904322
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;0.991780361;0.991831426;5.11E-05;0.996088113;0.992864025;-0.003224088
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000;0.961301936;0.88309858;-0.078203356;0.982647802;0.995772878;0.013125076
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10000;0.97696956;0.980055622;0.003086062;0.995519347;0.99736407;0.001844723
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100000;0.961109508;0.911818357;-0.049291151;0.99097153;0.995317141;0.004345611
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000000;0.996564883;0.990239198;-0.006325685;0.991225852;0.999489545;0.008263693
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1;0.995096321;0.987821547;-0.007274774;0.996673922;0.989979761;-0.006694161
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10;0.969881644;0.997466326;0.027584682;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100;0.971948857;0.971264804;-0.000684053;0.941048654;0.999588396;0.058539742
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000;0.931236995;0.994701163;0.063464168;0.995214515;0.988002831;-0.007211684
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10000;0.993225064;0.287499484;-0.70572558;0.999787099;0.998417736;-0.001369363
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100000;0.983670318;0.987740742;0.004070424;0.990037211;0.997367721;0.00733051
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000000;0.973249929;0.974813252;0.001563323;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1;0.989742566;0.996121479;0.006378913;0.999569294;0.999601934;3.26E-05
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10;0.975613767;0.998294748;0.022680981;0.987403589;0.996088441;0.008684852
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=100;0.990230485;0.95059316;-0.039637325;0.995580108;0.991314146;-0.004265962
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000;0.99124783;0.986825031;-0.004422799;0.989997487;0.993071595;0.003074108
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10000;0.973321907;0.208563522;-0.764758385;0.993404262;0.99740332;0.003999058
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=100000;0.988395143;0.991113364;0.002718221;0.994302481;0.995545882;0.001243401
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000000;0.978232867;0.993140664;0.014907797;0.987125753;0.990767744;0.003641991
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1;0.996268709;0.998452553;0.002183844;0.980548294;0.996097875;0.015549581
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10;0.987855686;0.973020523;-0.014835163;0.99406304;0.998250278;0.004187238
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100;0.968323501;0.979843568;0.011520067;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000;0.919388099;0.938945619;0.01955752;0.998232222;0.983255044;-0.014977178
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10000;0.989926152;0.966682469;-0.023243683;0.99398881;0.989200195;-0.004788615
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100000;0.985269312;0.996013289;0.010743977;0.98813649;0.992878037;0.004741547
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000000;0.957942387;0.985571464;0.027629077;0.990065189;0.991711619;0.00164643
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1;0.99689132;0.997976156;0.001084836;0.997568911;0.991979277;-0.005589634
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10;0.988745129;0.994550522;0.005805393;0.984021499;0.996312436;0.012290937
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100;0.996842103;0.990172156;-0.006669947;0.991596524;0.995105819;0.003509295
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000;0.660921374;0.878512208;0.217590834;0.997717237;0.987917785;-0.009799452
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10000;0.228994965;0.997768235;0.76877327;0.991209998;0.996130026;0.004920028
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100000;0.995418627;0.992132459;-0.003286168;0.988955041;0.991117858;0.002162817
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000000;0.992449631;0.986246666;-0.006202965;0.990612367;0.993922776;0.003310409
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;0.695677168;0.996576469;0.300899301;0.987164591;0.993773897;0.006609306
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10;0.995450354;0.992852869;-0.002597485;0.983866767;0.992565454;0.008698687
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100;0.967641197;0.973935043;0.006293846;0.99654022;0.993302683;-0.003237537
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000;0.980117066;0.206824378;-0.773292688;0.991369572;0.992856831;0.001487259
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10000;0.978785643;0.964888526;-0.013897117;0.997672588;0.98383598;-0.013836608
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100000;0.97110169;0.913470819;-0.057630871;0.991186938;0.996584254;0.005397316
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000000;0.9802773;0.954317617;-0.025959683;0.995028881;0.994849314;-0.000179567
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1;0.924519376;0.96849045;0.043971074;0.995059981;0.994455382;-0.000604599
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;0.995507347;0.995735464;0.000228117;0.993167636;0.998338614;0.005170978
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100;0.972827613;0.774195405;-0.198632208;0.998634686;0.996519961;-0.002114725
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;0.921542682;0.955311094;0.033768412;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10000;0.995858299;0.986873493;-0.008984806;0.983589372;0.996022797;0.012433425
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100000;0.708927749;0.886960633;0.178032884;0.995069029;0.988911507;-0.006157522
