project;commit;benchmark;param;i2;i3;i4;i5;i6;i7;i8;i9;i10
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=1000;0.629219885;0.90177023;0.069389331;0.972515602;0.983127237;0.978921441;0.98113798;0.968799569;0.99374906
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=10000;0.320780477;0.712516919;0.23403625;0.490163726;0.951913381;0.750977502;0.996930427;0.965623897;0.970424278
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=100000;0.070851377;0.22202531;0.185910194;0.719755246;0.979603192;0.983697747;0.977880424;0.979476494;0.991466663
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=1000000;0.962293128;0.915175977;0.955139102;0.937866378;0.970277947;0.989513627;0.982331719;0.960606173;0.974238073
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1;0;0;0;0.976125919;0.991155602;0.994226652;0.994748228;0.991304356;0.996911306
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=10;0.723176648;0.862007697;0.960992264;0.973082724;0.993082669;0.989219777;0.991145044;0.995598871;0.99595265
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=100;0.3363467;0.737720302;0.511007996;0.537539341;0.988975632;0.971469817;0.991953118;0.987163338;0.99255963
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1000;0.587520493;0.882779672;0.838965447;0.30185251;0.759314754;0.474269559;0.990802207;0.989207103;0.981502199
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=10000;0.798707367;0.846808927;0.697419433;0.231666725;0.971228853;0.964329886;0.906581437;0.952315996;0.991593015
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=100000;0.813813335;0.745571362;0.962654136;0.37953765;0.813369056;0.700754232;0.981514595;0.984581631;0.996522883
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1000000;0.966487642;0.880074519;0.973974896;0.959218046;0.952142827;0.988001091;0.985545304;0.995360201;0.974012555
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1;0.468280795;0.163608983;0.883709468;0.985086813;0.976933201;0.995945951;0.841991183;0.996692805;0.988282407
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=10;0.991398195;0.993264459;0.987404219;0.994897318;0.992468442;0.995868205;0.994533132;0.993198586;0.996943914
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=100;0.795665888;0.825345014;0.2289026;0.495969489;0.971488138;0.992961563;0.993718076;0.995380354;0.986596179
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000;0.209187846;0.398111047;0.141444398;0.663753645;0.991104824;0.973175291;0.525675101;0.966071142;0.981558542
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=10000;0.610091135;0.885965598;0.995347369;0.151905766;0.985589112;0.974097365;0.96498289;0.982366992;0.963644295
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=100000;0.830154382;0.771141059;0.336760251;0.724036645;0.847828314;0.986600152;0.994257292;0.995893146;0.979688401
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000000;0.952521374;0.947551879;0.971145446;0.988674486;0.961066949;0.990160035;0.982095736;0.977289028;0.97617711
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1;0.99206376;0.895585648;0.969347291;0.982786706;0.982740647;0.985325578;0.991600701;0.956790111;0.996218577
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=10;0.959120178;0.983269264;0.974155448;0.992899252;0.994882627;0.983491257;0.996902902;0.993093188;0.993617199
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=100;0.382857647;0.389524037;0.164594531;0.995991105;0.993309436;0.992389724;0.997710801;0.989845538;0.989081755
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1000;0.878729699;0.914872376;0.901845773;0.972959928;0.611660122;0.234999588;0.995644884;0.73821864;0.898932693
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=10000;0.81014676;0.78084881;0.976025764;0.210714743;0.618348247;0.453969729;0.620910385;0.922610488;0.982720311
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=100000;0.804454226;0.664524601;0.987624646;0.363101374;0.373667982;0.980522234;0.953928914;0.991401848;0.992376088
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1000000;0.925947684;0.913646186;0.993957256;0.976716506;0.985143012;0.98224736;0.987905933;0.865637404;0.959963792
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1;0.589920538;0.983462902;0.675335304;0.992572575;0.997502344;0.986360728;0.998781209;0.997293096;0.996496308
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=10;0.70278244;0.899149568;0.953592362;0.986582491;0.975830909;0.995550939;0.988379071;0.988971501;0.996874307
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=100;0.612185767;0.917637679;0.568726643;0.768984278;0.867067354;0.923455449;0.990774624;0.982958025;0.98111672
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000;0.731306664;0.854362936;0.616326943;0.255320685;0.941053341;0.455787789;0.971648394;0.983947933;0.991572751
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=10000;0.572579981;0.845092008;0.186077468;0.990845985;0.979498183;0.991449468;0.984286283;0.998168871;0.994931905
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=100000;0.584294248;0.883666546;0.976092693;0.272660526;0.755712529;0.992360737;0.980817431;0.981685938;0.989843345
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000000;0.939401173;0.908597556;0.949440293;0.944569245;0.967184984;0.977200867;0.983357094;0.996998573;0.987980639
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1;0.928371141;0.371158532;0.904020236;0.945135561;0.988493568;0.989999855;0.993428163;0.997157364;0.987688757
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=10;0.859153864;0.977890541;0.987903109;0.978633463;0.995240435;0.991279356;0.987579181;0.997088144;0.995400495
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=100;0.323173648;0.840957833;0.25740647;0.88449568;0.99343312;0.992014498;0.987411443;0.990978884;0.995291071
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000;0.534262506;0.875728573;0.427337866;0.391957666;0.784955201;0.974414562;0.990577497;0.995778996;0.954302625
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=10000;0.116363712;0.235533412;0.280523447;0.593190528;0.958328148;0.995272911;0.996148969;0.982971323;0.995037038
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=100000;0.718474273;0.890933928;0.987588821;0.182539563;0.986543086;0.98829547;0.991292176;0.991181848;0.995376365
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000000;0.872660367;0.918586285;0.943333904;0.977384363;0.945218069;0.961592125;0.995666019;0.977930896;0.990008216
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1;0.986911243;0.74274513;0.9319034;0.925337746;0.990679038;0.990267164;0.97578333;0.995169648;0.990409184
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=10;0.978138021;0.557917913;0.977918354;0.990001802;0.989487543;0.986322481;0.994441862;0.987515082;0.996107673
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100;0.86502405;0.960219697;0.770872173;0.642269279;0.67040196;0.682516913;0.96433747;0.739481879;0.842660054
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000;0.23359354;0.45855893;0.845014809;0.975217299;0.951069874;0.873182644;0.954069028;0.995643891;0.965757063
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=10000;0.113109409;0.802418152;0.920521266;0.986104828;0.985541394;0.573239224;0.995893735;0.553570219;0.510887296
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=100000;0.105789237;0.902316221;0.776502636;0.965066526;0.997242442;0.312628983;0.728359878;0.158969971;0.352988815
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000000;0.083738099;0.911401651;0.946893055;0.988309964;0.988745283;0.969631512;0.9857836;0.976882325;0.995501724
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1;0;0.982507805;0.992604338;0.994056864;0.729723526;0.997601447;0.993635045;0.991618942;0.996859344
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10;0.905041425;0.954718659;0.9729709;0.989422221;0.995482101;0.988433449;0.990574778;0.983998602;0.990508868
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=100;0.145616608;0.992209451;0.96238143;0.938449956;0.820568449;0.986245515;0.996092739;0.969094937;0.997867322
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1000;0.218313008;0.572472591;0.236319502;0.694635562;0.857947107;0.851182445;0.959395948;0.985425806;0.987465326
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10000;0.166451108;0.410656654;0.500254183;0.367998375;0.989290501;0.987922305;0.994999614;0.99585495;0.995894648
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=100000;0.200686047;0.417913517;0.304538683;0.496564366;0.965284023;0.986906577;0.987631687;0.988848394;0.993825044
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1000000;0.949677753;0.880719765;0.913514282;0.902187946;0.979430151;0.99362515;0.969323988;0.993224424;0.98814284
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1;0.738728263;0.787796269;0.89773342;0.988757297;0.983511061;0.987556918;0.989157047;0.991939371;0.990954085
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=10;0.677909081;0.969631042;0.987331299;0.989550508;0.994537239;0.989842411;0.99287636;0.997520664;0.995575363
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=100;0.788528949;0.394505478;0.523338452;0.289014771;0.498191412;0.992787569;0.979632313;0.964079335;0.948032972
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1000;0.684536553;0.906580583;0.185799223;0.802809288;0.573758418;0.985689156;0.983885443;0.941680109;0.948801286
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=10000;0.604294304;0.485137467;0.750060327;0.723942754;0.986278021;0.988893071;0.991569979;0.982761977;0.993899511
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=100000;0.625199317;0.907476829;0.570336831;0.363746416;0.983917495;0.99347048;0.989689095;0.995004751;0.989690698
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1000000;0.896044429;0.867818196;0.957084251;0.983338823;0.95632845;0.965303886;0.988801449;0.942018045;0.990116881
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1;0.686048388;0.871984763;0.990055296;0.9866938;0.992099605;0.990292474;0.976471867;0.995294461;0.992877022
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10;0.830877731;0.959925618;0.988248025;0.992168222;0.993682141;0.977927629;0.990881969;0.992089065;0.996857128
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100;0.905440313;0.965263209;0.807982987;0.77666258;0.447285988;0.908262512;0.84255642;0.97961845;0.990788514
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000;0.186457899;0.847179719;0.921832064;0.990339822;0.981982669;0.481134409;0.852366761;0.75993016;0.282737134
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10000;0.060834801;0.906518499;0.778583973;0.976956882;0.979626284;0.680553292;0.981961035;0.713984673;0.665056041
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100000;0.14147897;0.778439353;0.958727513;0.979454217;0.993297224;0.712603939;0.642860733;0.506170364;0.528489583
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000000;0;0.926590099;0.943874776;0.951165642;0.963555283;0.980707083;0.997194931;0.955529626;0.922157859
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1;0.166991735;0.857643182;0.984057205;0.989648521;0.961313686;0.992218443;0.990928267;0.727798859;0.72478758
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10;0.809892399;0.905755688;0.971455951;0.969309131;0.986393837;0.990393968;0.998137155;0.974517012;0.988159715
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100;0.152792578;0.937525661;0.670782198;0.886148588;0.9760905;0.989801379;0.974751287;0.993466916;0.993653464
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000;0.236280495;0.289931116;0.306504868;0.417989075;0.967223961;0.910347463;0.944849976;0.960228153;0.994287811
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10000;0.157370718;0.307584947;0.166190041;0.460471644;0.467231074;0.974268129;0.994952151;0.994173976;0.984379364
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100000;0.310950428;0.630387174;0.315706031;0.510111865;0.983057737;0.993482852;0.991711871;0.995236563;0.994659804
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000000;0.860587848;0.923811756;0.939008407;0.952658544;0.977532869;0.987895833;0.978638557;0.989358385;0.981740845
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1;0.74382266;0.358124899;0.918056876;0.958954581;0.951291855;0.943732979;0.418810495;0.961295528;0.998015357
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10;0.899634058;0.965050055;0.949784272;0.957798653;0.981955707;0.992900645;0.964545824;0.995174426;0.967407429
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100;0.096574404;0.174418819;0.152379856;0.597592303;0.927082301;0.998076383;0.981635486;0.981580874;0.989461846
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000;0.331334202;0.866743165;0.87955681;0.980335919;0.47904973;0.61604947;0.491890457;0.129604747;0.077151453
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10000;0.126760088;0.87723495;0.81283049;0.916565431;0.973137202;0.853866162;0.462814227;0.97445329;0.993379767
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100000;0.718073626;0.8167622;0.992067745;0.097114721;0.986557093;0.971887105;0.994145799;0.983208319;0.994167127
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000000;0.939394998;0.840267564;0.948214874;0.929108475;0.970541036;0.971043006;0.992464821;0.988365818;0.983486058
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1;0.485180944;0.94103079;0.974146794;0.7391196;0.991459163;0.704233228;0.991131773;0.992649224;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10;0.75036845;0.955228168;0.970391795;0.986927647;0.982639068;0.996615905;0.91359832;0.981890139;0.972070062
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100;0.877254122;0.99297052;0.995189333;0.991586085;0.996201801;0.998803585;0.989148954;0.979640251;0.996482205
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000;0.365195566;0.942773009;0.974253726;0.964897197;0.995568006;0.998538751;0.626270099;0.983615448;0.99780927
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10000;0.950190699;0.219822219;0.067911599;0.973675342;0.956734043;0.993876583;0.995341372;0.991486931;0.996500589
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100000;0.842018599;0.61488381;0.73448637;0.967900967;0.999163548;0.988712112;0.997802331;0.997264793;0.998727095
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000000;0;0;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1;0.982689028;0.999370294;0.999622214;0.999278039;0.999491731;0.998315415;0.990811175;0.999673303;0.997101691
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10;0.929733128;0.8542682;0.731496363;0.825629005;0.979046514;0.953782991;0.987261555;0.992175467;0.986141448
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100;0.847735953;0.986783944;0.990267494;0.879309205;0.9793084;0.965299448;0.995557653;0.963014758;0.963796719
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000;0.65106606;0.952621271;0.699494529;0.976922758;0.987495558;0.996069992;0.995272421;0.999003389;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10000;0.862457603;0;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;0.37189158;0.919995219;0.972050843;0.988328554;0.99758645;0.995380303;0.996300019;0.999751186;0.9935596
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000000;0;0;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1;0.810422999;0.805870009;0.996895321;0.709200821;0.995875278;0.993828857;0.99909668;0.999098593;0.99479944
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10;0.846435763;0.984465534;0.981115313;0.948129665;0.985504613;0.991394799;0.985569348;0.989247302;0.99718592
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100;0.852339086;0.960051755;0.797242865;0.984874002;0.197689282;0.729831113;0.87589567;0.938773819;0.697789894
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000;0.712205855;0.749006177;0.9697906;0.815029341;0.358332442;0.564658756;0.970605571;0.996552577;0.994260584
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10000;0.697722393;0.691696497;0.978213011;0.933137612;0.888950359;0.871370929;0.978809199;0.992494806;0.948288916
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100000;0.597825037;0.921617523;0.567590205;0.264747987;0.942109384;0.985883034;0.961322083;0.983900598;0.983104382
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000000;0.969161813;0.943703845;0.976239869;0.967106601;0.971151405;0.972709577;0.996140461;0.970274021;0.974039105
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1;0.663453853;0.640100242;0.903103878;0.692663064;0.996840978;0;0;0.997846847;0.996471687
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10;0.924842314;0.939398662;0.977677228;0.984469202;0.987268617;0.989691984;0.989976492;0.981100677;0.966387099
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100;0.203783189;0.757699676;0.984176595;0.963014939;0.995972939;0.98704938;0.981490932;0.993888655;0.998008655
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000;0;0;0.199624036;0.25582493;0.984242558;0.984268963;0.988141569;0.983422535;0.996628157
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10000;0.979398779;0.265093233;0.94922305;0.958756352;0.990035298;0.653577806;0.70988998;0.895918737;0.695576102
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100000;0.288581521;0.601043361;0.948805226;0.974521535;0.830394927;0.193752244;0.983847897;0.991991874;0.987345828
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000000;0;0;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1;0.604691551;0.223292236;0.939396134;0.965627504;0.970422784;0.993237497;0.380890617;0.757645772;0.745533652
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;0.990450908;0.645926454;0.835435681;0.827840899;0.938358184;0.985030911;0.984036977;0.99002307;0.980900943
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100;0.57132047;0.964738951;0.992348819;0.973827111;0.971027093;0.969912671;0.964819827;0.968325209;0.968223014
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000;0.752467258;0.622896227;0.865894579;0.943018161;0.984217376;0.998186653;0.987650671;0.995923101;0.993880403
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10000;0.853206524;0.918086392;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100000;0.355788858;0.679387069;0.962613668;0.993525689;0.99037886;0.998025244;0.994450668;0.719453797;0.99177663
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000000;0;0;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1;0.28778084;0.932491045;0.959478335;0.992522176;0.841957001;0.792894169;0.995535516;0.997174495;0.956390809
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;0.591714113;0.949311685;0.942334117;0.200881485;0.93559762;0.974100635;0.991298603;0.991451074;0.985359643
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;0.478095744;0.422630579;0.670136815;0.803466916;0.942799519;0.881870425;0.982502744;0.991780361;0.991831426
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000;0.201118702;0.833349518;0.898928338;0.459291302;0.940956019;0.941361926;0.990956282;0.961301936;0.88309858
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10000;0.117753487;0.838030629;0.880917508;0.31219185;0.9121312;0.971864114;0.995160288;0.97696956;0.980055622
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100000;0.146072266;0.895343864;0.745100506;0.295149261;0.940769859;0.982123534;0.953190493;0.961109508;0.911818357
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000000;0.640911169;0.943221038;0.833864494;0.819422812;0.948318742;0.920579275;0.979093695;0.996564883;0.990239198
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1;0.562955188;0.960481076;0.970783346;0.975420331;0.997785268;0.978020698;0.990519891;0.995096321;0.987821547
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10;0.97386418;0.946951142;0.989217873;0.991097828;0.992973091;0.991068785;0.958567152;0.969881644;0.997466326
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100;0.24030891;0.958292283;0.898954528;0.961642142;0.98646937;0.993466663;0.988830342;0.971948857;0.971264804
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000;0.974799821;0.921197562;0.486030656;0.972334633;0.989919258;0.981048616;0.988517966;0.931236995;0.994701163
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10000;0.956039429;0.905765704;0.574439155;0.949887704;0.96617844;0.995207612;0.970425272;0.993225064;0.287499484
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100000;0.897494577;0.739578525;0.91702205;0.850776993;0.966610647;0.984561546;0.994625291;0.983670318;0.987740742
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000000;0.804314815;0.971022826;0.929299242;0.957014035;0.978928505;0.991778572;0.997366254;0.973249929;0.974813252
