project;commit;benchmark;params;i5;i6;i7;i8;i9;i10
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.076119546;0.048315214;0.070342808;0.066774395;0.076056506;0.034549976
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=CopyOpenHash;0.054864017;0.038195902;0.056197537;0.060684428;0.05596842;0.045643032
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=CopySortedArray;0.119101404;0.075938435;0.098242867;0.121002665;0.057479499;0.047072048
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=Default;0.10649365;0.115672755;0.072906501;0.121996254;0.055143125;0.104189931
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcOpenHash;0.293071145;0.159761057;0.112745532;0.149110055;0.159938643;0.134465223
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcSortedArray;0.023339438;0.015901913;0.022004533;0.023258005;0.012483928;0.014630989
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=CopyOpenHash;0.018799089;0.016120333;0.00993552;0.012654736;0.01503858;0.007899357
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=CopySortedArray;0.048920334;0.092842581;0.050856099;0.061537076;0.076475252;0.04441896
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=Default;0.020365883;0.028621256;0.024877141;0.018942144;0.017827168;0.022066816
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=NoGcOpenHash;0.009859653;0.014051584;0.004633978;0.007220674;0.008960463;0.00484816
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=NoGcSortedArray;0.026017199;0.018739108;0.034728874;0.026327117;0.008739907;0.017503713
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopyOpenHash;0.138017604;0.14977538;0.129911701;0.098201949;0.093746341;0.106844521
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopySortedArray;0.017864055;0.023825665;0.02250915;0.021789249;0.0244436;0.014274597
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=Default;0.013910513;0.018439561;0.014524746;0.009489896;0.007146056;0.002879371
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcOpenHash;0.045927708;0.03567608;0.029752775;0.027291496;0.025212462;0.020204252
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcSortedArray;0.032676782;0.016737529;0.026022306;0.024081365;0.023621366;0.016504459
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.concurrentHashMap;;0.063101111;2.475114889;2.39928994;1.695043484;1.503023642;0.993545027
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.newInstance;;0.232490681;0.220486349;0.163102191;0.187025536;0.219056504;0.11948446
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;0.117655598;0.117450558;0.016239464;0.026154256;0.038954589;0.030066509
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.newInstance;;0.112679846;0.110700355;0.124679506;0.082050964;0.061482114;0.048641097
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.objectPool;;2.04E-06;0.010832563;0.008179963;0.008446475;0.0061218;0.007912604
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.threadLocal;;0.062221997;0.044459972;0.040701049;0.028686496;0.024760766;0.040902983
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringNewInstance;;0.091155256;0.073983018;0.052590459;0.077764111;0.043546632;0.050849331
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringObjectPool;;0.102736603;0.088505127;0.085594357;0.081218119;0.094249749;0.024847693
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringThreadLocal;;0.04315667;0.042712645;0.035523671;0.02631067;0.041967044;0.018955758
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat;;0.245125491;0.182162929;0.182378506;0.131524771;0.111800267;0.126707124
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFixedFormat;;0.016797013;0.116833426;0.099156302;0.158231935;0.104516079;0.09692171
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline;;0.116468124;0.092816274;0.113621968;0.02768494;0.025740516;0.030247565
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat;;0.005982756;0.021145966;0.013895835;0.020451053;0.016594405;0.013267366
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt;;0.043608059;0.033672646;0.048150982;0.04854957;0.055027474;0.031079544
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat;;0.045823889;0.098702362;0.05749788;0.083681645;0.092019657;0.063049622
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat;;0.070119425;0.073579867;0.043932421;0.095852566;0.05892091;0.079096299
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt;;0.041838147;0.052088028;0.042446362;0.029738317;0.033318186;0.034140629
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt;;0.082547446;0.068189036;0.042763256;0.042377611;0.058696006;0.070865843
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatCreateNewStringBuilder;;0.077885603;0.056677774;0.049582841;0.058958652;0.063310991;0.020513086
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;0.011038598;0.029973024;0.020455939;0.026230267;0.026798383;0.018427907
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedBitFiddlingReuseCharArray;;0.20645457;0.118093055;0.337019849;0.31574371;0.19284975;0.233655858
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatCreateNewCharArray;;0.130671021;0.086851796;0.111688326;0.135357172;0.066703844;0.06282079
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray;;0.033897362;0.043557226;0.032680988;0.018077712;0.038689462;0.021218187
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder;;0.05294616;0.028006461;0.047534467;0.028110705;0.046165534;0.00998693
;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat;;0.054131055;0.070960863;0.04105213;0.042537595;0.07224586;0.093049896
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxBoolean;;0.069827661;0.138721578;0.059208788;0.048834241;0.127206728;0.0907226
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.057152135;0.05844224;0.038396035;0.035305098;0.00844964;0.005906568
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxFloat;;0.037825716;0.04591722;0.036255963;0.009478174;0.00646518;0.012213068
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxInt;;0.006433667;0.007532588;0.006672791;0.007074332;0.006164369;0.007717839
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxLong;;0.025955949;0.054936005;0.076774944;0.083759743;0.047268191;0.071923537
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxShort;;0.004515755;0.028611376;0.032021478;0.023189854;0.040211498;0.031468619
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.base;;0.050616104;0.054475611;0.064267815;0.043430183;0.040473553;0.056615751
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.randomUUID;;0.23313393;0.119526032;0.168223744;0.169213651;0.145720998;0.08759621
;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.timeBasedUUID;;0.038260883;0.105460236;0.054610837;0.057448355;0.060399116;0.099990423
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.baseline;;0.234703126;0.127051542;0.208943276;0.226051084;0.224209629;0.110310228
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.individualParams;;0.020649639;0.026814995;0.0220026;0.02366635;0.016470059;0.028238319
;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.varargParams;;0.220768956;0.193660955;0.18583335;0.131610044;0.116988824;0.117149965
