project;commit;benchmark;params;i1;i2;i3;i4;i5;i6;i7;i8;i9;i10
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=10;0.041663148;0.033534167;0.02878721;0.025821518;0.023700509;0.022171931;0.021019682;0.020096008;0.019409978;0.019321761
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=100;0.0712054;0.071253381;0.078355436;0.076039349;0.072125503;0.068352078;0.064970039;0.063759512;0.061358555;0.059156381
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=1000;0.040687362;0.0814415;0.122032922;0.133500305;0.133654192;0.13052699;0.124925564;0.121182009;0.118566613;0.115765333
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=10000;0.027507004;0.028859981;0.045734108;0.048246559;0.047339251;0.045684948;0.053808943;0.056920769;0.053751534;0.0554032
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=100000;0.003586594;0.034140442;0.056060034;0.057109348;0.055437733;0.059955204;0.061173322;0.057277501;0.054074866;0.051336906
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=1000000;0.169209858;0.152595684;0.147093631;0.140544352;0.131030449;0.122022215;0.118173869;0.114045296;0.109319201;0.105176362
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=1;0.049795691;0.041033446;0.066304047;0.062607955;0.063971164;0.061041206;0.059981029;0.058253253;0.058338765;0.057202379
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=10;0.053740591;0.045650317;0.040328858;0.036908545;0.034545157;0.032977838;0.032388385;0.03148484;0.030842331;0.030699244
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=100;0.016471279;0.012745886;0.011357375;0.010186674;0.009589376;0.009029789;0.00859403;0.008159956;0.007824055;0.007614581
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=1000;0.003041699;0.002200977;0.01043855;0.009055206;0.008133395;0.007430634;0.006883328;0.006441497;0.006075105;0.005764872
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=10000;0.012646494;0.009608175;0.008356663;0.007582088;0.007112826;0.006717186;0.006431577;0.006292714;0.006076878;0.005878242
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=100000;0.004657526;0.008794576;0.008279085;0.008718279;0.008106668;0.007731919;0.00731322;0.006931523;0.006630024;0.006539552
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=1000000;0.035745775;0.027477498;0.022998321;0.020175427;0.018248692;0.016775772;0.015621265;0.014653363;0.013863499;0.013182613
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1;0.044643142;0.03485541;0.036708896;0.037147953;0.041304633;0.040890547;0.045776287;0.049487807;0.051933429;0.052797124
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=10;0.113236171;0.091908896;0.087037383;0.082098396;0.077500433;0.074163299;0.072477708;0.070713983;0.070994174;0.069854272
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=100;0.038866289;0.029980829;0.028353283;0.026110781;0.024238365;0.023495945;0.022638019;0.022684372;0.022086258;0.021537505
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1000;0.016590603;0.012989221;0.011239912;0.010291975;0.00956066;0.009001532;0.008671346;0.008396152;0.008233064;0.008016251
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=10000;0.006683661;0.004969667;0.004240967;0.003754878;0.003513018;0.003313609;0.00314037;0.002994831;0.002861287;0.002749619
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=100000;0.012132115;0.009622999;0.008426661;0.007611271;0.007084701;0.006686948;0.006417859;0.006202477;0.005990516;0.005795816
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1000000;0.004406237;0.003646823;0.003301099;0.003132042;0.003118992;0.003049467;0.003000212;0.003149979;0.003107904;0.003055511
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=1;0.037668788;0.036365091;0.047576359;0.047105996;0.049324251;0.049252499;0.048170756;0.048958871;0.048816186;0.048271649
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=10;0.033842649;0.028415678;0.025184653;0.022468187;0.020982302;0.019978781;0.020694116;0.019995024;0.01946463;0.018941705
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=100;0.120106253;0.133202921;0.118090173;0.111995858;0.105408886;0.099468136;0.094207244;0.089612788;0.087088901;0.08377827
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=1000;0.048819287;0.090046087;0.085538218;0.082780863;0.079091463;0.075531781;0.072056748;0.068924016;0.06755096;0.065069757
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=10000;0.008668949;0.085038733;0.075535671;0.075265378;0.071875684;0.068726836;0.065631248;0.062618583;0.061240964;0.059183051
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=100000;0.127934371;0.131620727;0.202987379;0.204195976;0.202189798;0.193474105;0.182914131;0.177150328;0.172046128;0.167067283
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=1000000;0.180700365;0.16805418;0.149565579;0.136734389;0.131632488;0.125149009;0.126075174;0.124012321;0.123071321;0.119001169
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=1;0.107354272;0.09602801;0.09760984;0.089239166;0.084169954;0.079638242;0.076972053;0.075140188;0.073047693;0.071230848
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=10;0.079065189;0.062499465;0.054084752;0.049181854;0.045241835;0.042437227;0.040650267;0.039352814;0.038186337;0.037039549
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=100;0.049026257;0.035912813;0.029937569;0.026162334;0.023553188;0.021612807;0.020115494;0.018894148;0.017895713;0.017206269
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=1000;0.013565592;0.010250898;0.00854302;0.01108732;0.009959799;0.009121672;0.008460899;0.007947815;0.007502054;0.007131952
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=10000;0.013597373;0.011056142;0.009416261;0.008526399;0.007908981;0.00743063;0.007095311;0.006904223;0.006651828;0.006442555
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=100000;0.008010707;0.012638791;0.014224695;0.014088201;0.013630576;0.012623469;0.011878404;0.011436857;0.010855215;0.010342571
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=1000000;0.038015248;0.02985355;0.02511725;0.022034656;0.019885018;0.018287257;0.017030272;0.015988738;0.015130229;0.014396837
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=1;0.029692868;0.079537413;0.076206682;0.071417074;0.066936911;0.063429541;0.060276889;0.057647421;0.055473287;0.053607542
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=10;0.045656342;0.037490805;0.03635014;0.034515598;0.033424252;0.032249039;0.034084879;0.033220027;0.033342339;0.032781044
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=100;0.022779515;0.01903113;0.016964323;0.015422662;0.014105559;0.013335654;0.013204574;0.013069433;0.012700636;0.012247565
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=1000;0.013178818;0.010465937;0.009043755;0.008243697;0.007822285;0.007417471;0.0071156;0.006850263;0.006614921;0.00636581
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=10000;0.012102471;0.009277874;0.007763047;0.006803071;0.006127496;0.005619443;0.005219621;0.004894426;0.004623234;0.004392597
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=100000;0.00601641;0.006437128;0.005763721;0.005444427;0.005252138;0.005188565;0.005193224;0.004977634;0.004774411;0.004605047
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=1000000;0.002300946;0.002431181;0.002538222;0.002321677;0.002153288;0.002045737;0.002007172;0.003151369;0.003126646;0.00301595
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=1;0.035947;0.038258425;0.048437606;0.045698065;0.043203253;0.040746525;0.038743007;0.040797505;0.039211729;0.037441782
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=10;0.036128233;0.030634346;0.026471344;0.024053445;0.022279816;0.020909944;0.019898913;0.019338889;0.018821358;0.018321726
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=100;0.09927329;0.113369676;0.10319979;0.097506697;0.091648125;0.086246297;0.081548271;0.077490519;0.076438852;0.073507439
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=1000;0.053102484;0.090711029;0.079457106;0.077506935;0.07400813;0.070557777;0.068282332;0.070760232;0.06816394;0.065766908
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=10000;0.008558042;0.085443985;0.07592057;0.075691499;0.072894514;0.069709186;0.066611784;0.063606321;0.062260525;0.060207989
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=100000;0.114505329;0.116708931;0.112095971;0.10485525;0.098790551;0.092551425;0.08724234;0.084584554;0.080872561;0.07763176
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=1000000;0.189541324;0.176511995;0.183978031;0.173943674;0.18162467;0.165673495;0.163657284;0.165300684;0.161862479;0.154254457
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=1;0.077961591;0.064752447;0.07389666;0.068187337;0.065138798;0.062922719;0.06384631;0.063567705;0.061976815;0.065340629
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=10;0.058544287;0.048488044;0.041578736;0.037574025;0.035040757;0.033027163;0.031588442;0.030986608;0.029951584;0.029085812
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=100;0.048147917;0.035656756;0.029441518;0.025713204;0.023105158;0.021180019;0.019685161;0.018475234;0.017474783;0.016631516
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=1000;0.014337532;0.011048074;0.009317014;0.01026292;0.009215407;0.008808585;0.0081863;0.007691774;0.007281555;0.006935925
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=10000;0.013028518;0.010721529;0.009638156;0.008618888;0.008037604;0.008618334;0.008126695;0.007917885;0.007609657;0.007313358
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=100000;0.009064535;0.012172882;0.014531153;0.014007327;0.013886415;0.012907667;0.012651182;0.011967889;0.011345723;0.01125851
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=1000000;0.125893911;0.098439902;0.083067971;0.073165163;0.066035068;0.060661979;0.056405046;0.052989515;0.050130151;0.048364334
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=1;0.056949802;0.055505408;0.047077881;0.042160372;0.038701022;0.037070507;0.035435649;0.033886362;0.032652344;0.031572944
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=10;0.048437568;0.041953216;0.0390778;0.03678729;0.034663709;0.03343119;0.0324335;0.031274393;0.031264416;0.030624716
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=100;0.017583471;0.015538377;0.014088656;0.013109506;0.012010091;0.011304389;0.011413169;0.011363431;0.011108642;0.010708784
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=1000;0.005583116;0.005326919;0.004972005;0.00456793;0.004311661;0.004101805;0.003936715;0.003776989;0.003723888;0.003610412
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=10000;0.011720592;0.008999515;0.00753338;0.006603125;0.005948092;0.005455324;0.005067446;0.004751919;0.004488758;0.004264931
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=100000;0.006044765;0.006496408;0.005666126;0.005851108;0.005877186;0.00606344;0.006112831;0.005844094;0.005615961;0.005409147
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=1000000;0.007304938;0.005552031;0.005189144;0.00465281;0.00425691;0.003946046;0.003735862;0.003535287;0.003459394;0.003442955
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=1;0;0.048335158;0.052090471;0.050097368;0.047496277;0.044987469;0.042804088;0.040946017;0.039374858;0.037876984
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=10;0.083797379;0.062272108;0.052521343;0.046111738;0.041713071;0.038410022;0.035887013;0.033964988;0.032269694;0.030824463
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=100;0.243764578;0.206973663;0.179328279;0.162383511;0.149156537;0.138621332;0.129982629;0.122745502;0.122294045;0.117019318
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=1000;0.260318442;0.225034122;0.193509814;0.175996838;0.162168789;0.151021227;0.141821754;0.134091286;0.127482554;0.123849704
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=10000;0.245743692;0.211330643;0.193152667;0.174804194;0.160573824;0.149175235;0.139861369;0.132082059;0.128262485;0.12268575
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=100000;0.374798052;0.315777815;0.269987323;0.244162343;0.224103828;0.208217473;0.195218372;0.184338055;0.175077197;0.168673751
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=1000000;0.190306196;0.169238697;0.16665967;0.14898386;0.143192582;0.137045416;0.138405358;0.139720161;0.13914397;0.137839878
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=1;0.041520653;0.064495701;0.089130618;0.089170515;0.083296222;0.080987154;0.078079068;0.074703589;0.071938048;0.072071253
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=10;0.043043924;0.035520666;0.032412842;0.052474226;0.057974851;0.058706693;0.058695362;0.057785153;0.056317034;0.055418633
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=100;0.163648405;0.18557099;0.201634908;0.204443721;0.208304963;0.20454224;0.199286062;0.19355425;0.189905069;0.185918468
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=1000;0.028913574;0.043686281;0.057449692;0.070422115;0.067903932;0.071597675;0.080214494;0.078563476;0.081504498;0.084558416
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=10000;0.02959369;0.046585569;0.05576072;0.071454189;0.088828311;0.094704148;0.096564448;0.096282402;0.092598016;0.091240595
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=100000;0.002739961;0.050723784;0.066201566;0.074909387;0.086113965;0.088609209;0.086506381;0.086457738;0.086210628;0.085261015
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=1000000;0.069377934;0.063622058;0.073816964;0.082510441;0.095953236;0.099962366;0.092483089;0.093817251;0.093564719;0.089942116
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1;0.066780742;0.056230681;0.055725042;0.051732659;0.048262603;0.046434924;0.045434458;0.044455464;0.04377305;0.042951046
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=10;0.041666489;0.038795971;0.037745237;0.035625556;0.033706604;0.031997602;0.031764538;0.030411814;0.029510058;0.028543756
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=100;0.015839891;0.016025753;0.020420296;0.019669064;0.018785627;0.01810622;0.017617053;0.017555632;0.01867253;0.018459901
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1000;0.011366803;0.009020675;0.007630099;0.006765112;0.00616449;0.005749361;0.005389114;0.005130583;0.004893095;0.00467927
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=10000;0.002358619;0.001985894;0.001941967;0.001913812;0.001825158;0.001731771;0.001645368;0.001567974;0.001499139;0.001437832
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=100000;0.012224171;0.009477129;0.008123417;0.007248824;0.006595927;0.006088789;0.005681436;0.005345403;0.005062258;0.004819546
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1000000;0.002883081;0.003034833;0.003081771;0.003032772;0.003040613;0.002985691;0.002972947;0.0029702;0.002943547;0.002946931
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=1;0.086382259;0.072756152;0.062013676;0.054118652;0.048627425;0.044586967;0.04660916;0.043789627;0.041811076;0.039830939
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=10;0.118969991;0.088426167;0.073586975;0.064458305;0.058523313;0.053896882;0.051020401;0.048011031;0.045576252;0.04362389
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=100;0.221307281;0.195637063;0.171711645;0.156532325;0.1447075;0.134979581;0.126752429;0.119785308;0.118538434;0.113463988
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=1000;0.218199528;0.190445169;0.166063978;0.151305845;0.139531021;0.130009379;0.122167568;0.115592185;0.109976411;0.107737901
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=10000;0.317710075;0.270813613;0.231277346;0.20911464;0.191956404;0.178327805;0.167173392;0.157854047;0.149949701;0.144669567
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=100000;0.194850143;0.172835625;0.154642204;0.141552766;0.13071558;0.121949426;0.11479657;0.108656753;0.107267681;0.102765691
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=1000000;0.229423011;0.18217297;0.174855645;0.159381118;0.156675297;0.149644192;0.152667399;0.150871103;0.150067757;0.15302193
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=1;0.080505855;0.063681861;0.082236964;0.07509659;0.074952443;0.071399731;0.068575255;0.066274673;0.065079193;0.064438911
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=10;0.043278721;0.034335461;0.030541271;0.033708669;0.037354371;0.03820037;0.038420118;0.038016489;0.037386065;0.036990264
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=100;0.103901334;0.111171138;0.107108654;0.106694196;0.109385484;0.108126467;0.105512641;0.101549184;0.098779948;0.096275882
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=1000;0.023517251;0.053205122;0.063265355;0.074558432;0.087070904;0.090515303;0.090776418;0.086360783;0.085003627;0.083171024
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=10000;0.010186343;0.040612249;0.049101963;0.060986138;0.074434765;0.078421193;0.079055323;0.075281091;0.073344797;0.072550544
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=100000;0.00693754;0.022431376;0.049693904;0.058913698;0.067067837;0.068918553;0.069618933;0.068894249;0.065494881;0.065227265
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=1000000;0.106486382;0.084479486;0.079477719;0.088479283;0.096977367;0.096011132;0.095121337;0.094099584;0.091949128;0.088710303
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1;0.017376379;0.01342497;0.032858323;0.033894392;0.038333138;0.036912745;0.037978669;0.042144988;0.040561539;0.03927324
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=10;0.029442177;0.025947848;0.025425479;0.024443185;0.023673091;0.022836958;0.022292211;0.022064349;0.023156741;0.022854832
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100;0.023338452;0.019878123;0.01883221;0.018178988;0.017595619;0.017674947;0.017726138;0.017522801;0.017438272;0.017453259
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1000;0.011614202;0.045608051;0.038157483;0.033475622;0.030181707;0.027695675;0.02573905;0.024156559;0.022839304;0.02172047
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=10000;0.002508926;0.002035138;0.001849284;0.001920811;0.001868801;0.001707138;0.001632641;0.001590242;0.00154397;0.001497795
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100000;0.013956673;0.010795877;0.009261692;0.008260129;0.007578346;0.00707481;0.006681387;0.006376004;0.006117241;0.005849468
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1000000;0;0.002172543;0.002498061;0.002724973;0.002815361;0.002586913;0.002406103;0.002258452;0.002134955;0.002029687
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1;0.034323389;0.12275388;0.115702734;0.10753663;0.100463197;0.093255587;0.08889554;0.085662009;0.089132981;0.086618252
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=10;0.331283776;0.260969247;0.22178549;0.196585308;0.178698823;0.165182321;0.154303373;0.14552919;0.138401546;0.132033517
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100;0.243993493;0.212129528;0.187130701;0.170439928;0.157045528;0.14620838;0.137285842;0.12980886;0.126337674;0.12089443
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1000;0.196395939;0.178578125;0.155402571;0.142678811;0.132056089;0.123362366;0.116171778;0.110040944;0.107348719;0.102884352
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=10000;0.189868496;0.170195668;0.149456495;0.137054715;0.12660612;0.118056599;0.111031223;0.105084042;0.106452047;0.102028304
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100000;0.194005865;0.173551911;0.150668962;0.137587255;0.127208139;0.118646833;0.111577318;0.113081063;0.107900998;0.103352773
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1000000;0.212190111;0.181748833;0.174266378;0.155632828;0.15610997;0.146159591;0.14472268;0.14394352;0.142534037;0.142577261
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=1;0.050209485;0.046278574;0.043833689;0.040822125;0.03949583;0.038269494;0.037222762;0.036499994;0.035380039;0.035783867
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=10;0.066175721;0.049284123;0.041741593;0.044837591;0.049988251;0.051277396;0.051186414;0.050299605;0.049399306;0.048621756
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=100;0.135533441;0.114644046;0.105254924;0.104505638;0.107095946;0.105876223;0.103349747;0.099097823;0.097221441;0.094317163
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=1000;0.039110273;0.042868248;0.051076546;0.063283252;0.073753284;0.076597587;0.077107111;0.073077452;0.072258156;0.071625657
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=10000;0.01178462;0.043030765;0.06245322;0.079985558;0.091780488;0.095064091;0.094863008;0.091955635;0.090668741;0.08899214
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=100000;0.005030514;0.034567536;0.057946366;0.068260282;0.074054185;0.075535025;0.076263486;0.076448813;0.074470963;0.073880889
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=1000000;0.100376346;0.098305836;0.103499748;0.105717091;0.117064014;0.12016514;0.119077038;0.112314602;0.106276624;0.101411483
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1;0.06959846;0.053455609;0.145883473;0.130831901;0.118875107;0.109961711;0.103095104;0.097385205;0.092649323;0.088540317
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=10;0.039122817;0.030952091;0.027378126;0.025050032;0.023161252;0.021795437;0.020798455;0.019915321;0.019266171;0.01885329
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=100;0.354967943;0.289978308;0.458241405;0.42647274;0.39856124;0.374789709;0.354319537;0.336829606;0.321609345;0.308225029
