project;commit;benchmark;param;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=10;0;0.591499911;0.711994268;0.711994268;0.711994268;0.815913472;0.815913472;0.815913472;0.815913472;0.981238873;0.982621565;0.988510355;0.988510355;0.987090622;0.987090622;0.984813674;0.984813674;0.984813674;0.918752567;0.918752567;0.918752567;0.918752567;0.918752567;0.981187997;0.981791536;0.991115389;0.991115389;0.991115389;0.991115389;0.991115389;0.990331787;0.986152503;0.986152503;0.986152503;0.986152503;0.986152503;0.989424975;0.993539859;0.98702596;0.98702596;0.985182456;0.985182456;0.985182456;0.985182456;0.985182456;0.989538728;0.989538728;0.992315153;0.992315153;0.992315153;0.99293757;0.991803281;0.991803281;0.991803281;0.991803281;0.991803281;0.991880755;0.991474175;0.96990028;0.96990028;0.96990028;0.96990028;0.96990028;0.975369054;0.975369054;0.984439752;0.984439752;0.990280513;0.990280513;0.989528103;0.989528103;0.989528103;0.989528103;0.989528103;0.989557123;0.989557123;0.989557123;0.989557123;0.989557123;0.98634795;0.98634795;0.98634795;0.98605438;0.98605438;0.98605438;0.98605438;0.98605438;0.985722362;0.985722362;0.985722362;0.985722362;0.985722362;0.98682106;0.982229129;0.982229129
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=100;0.242517209;0.23206313;0.23206313;0.23206313;0.23206313;0.23206313;0.925285852;0.925285852;0.976905118;0.976905118;0.976905118;0.976905118;0.983771766;0.983771766;0.979459924;0.979459924;0.979459924;0.979459924;0.979459924;0.992178372;0.992178372;0.992178372;0.988117821;0.988117821;0.988117821;0.983518014;0.980496555;0.980496555;0.980496555;0.980496555;0.980496555;0.988206624;0.988206624;0.988206624;0.988206624;0.970538133;0.970538133;0.970538133;0.970538133;0.970538133;0.988968796;0.991720592;0.971118265;0.971118265;0.971118265;0.971118265;0.971118265;0.988057541;0.989933803;0.989933803;0.989933803;0.989933803;0.986608275;0.985669934;0.985669934;0.985669934;0.985669934;0.985669934;0.989826528;0.989826528;0.989826528;0.989826528;0.989826528;0.98549576;0.98549576;0.982078898;0.982078898;0.982078898;0.982078898;0.982078898;0.985992917;0.985992917;0.985992917;0.991624548;0.991624548;0.991624548;0.995280401;0.995280401;0.995999461;0.995620525;0.995620525;0.995620525;0.992668862;0.992668862;0.992668862;0.991331961;0.991331961;0.991331961;0.991331961;0.991331961;0.993830748;0.995637639;0.991881116;0.986180119;0.984762307
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=1;0;0.123731376;0.123731376;0.874052334;0.874052334;0.874052334;0.874052334;0.874052334;0.89424556;0.89424556;0.984731955;0.984731955;0.961444945;0.961444945;0.961444945;0.961444945;0.961444945;0.97378152;0.97378152;0.97378152;0.97378152;0.978436439;0.978714097;0.978714097;0.978714097;0.978714097;0.978714097;0.989382745;0.989354093;0.987342689;0.987342689;0.971664984;0.971664984;0.971664984;0.971664984;0.971664984;0.977714999;0.98091018;0.98091018;0.98091018;0.98091018;0.98091018;0.982868761;0.982868761;0.987560774;0.977546613;0.977546613;0.977546613;0.977546613;0.977546613;0.989028291;0.990484451;0.990484451;0.990484451;0.990484451;0.990484451;0.995011495;0.992392643;0.992392643;0.992392643;0.992392643;0.992392643;0.99322865;0.99322865;0.99322865;0.99322865;0.995224839;0.995224839;0.991520239;0.991520239;0.991520239;0.991520239;0.989359877;0.989359877;0.989359877;0.989359877;0.989359877;0.988733463;0.988733463;0.988733463;0.988733463;0.988733463;0.993584927;0.993584927;0.995365448;0.9943135;0.990695246;0.990695246;0.990695246;0.990695246;0.988229825;0.988229825;0.987927625;0.987927625;0.987927625
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256;0.181040913;0.688129227;0.713398408;0.897343231;0.967408513;0.929497272;0.929497272;0.929497272;0.929497272;0.929497272;0.987638199;0.987638199;0.979192712;0.979192712;0.979192712;0.961490273;0.961490273;0.961490273;0.961490273;0.961490273;0.977359728;0.977359728;0.977359728;0.977359728;0.977359728;0.988749314;0.940923616;0.932941469;0.932941469;0.932941469;0.932941469;0.932941469;0.945041397;0.945041397;0.945041397;0.945041397;0.945041397;0.947215569;0.947215569;0.947215569;0.947215569;0.947215569;0.972855849;0.967698765;0.954139759;0.939048039;0.939048039;0.939048039;0.939048039;0.939048039;0.959979098;0.970357142;0.970357142;0.970357142;0.990331335;0.989178009;0.954173083;0.954173083;0.954173083;0.954173083;0.954173083;0.985595135;0.988382551;0.988382551;0.986342765;0.986342765;0.986342765;0.986342765;0.986342765;0.988284819;0.988284819;0.989374312;0.989374312;0.989374312;0.989374312;0.989374312;0.991188341;0.991188341;0.991188341;0.991188341;0.991779057;0.991779057;0.991779057;0.991779057;0.993997821;0.992264768;0.992264768;0.987373022;0.982874928;0.982874928;0.982874928;0.982874928;0.982874928;0.99355929;0.99355929
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1000;0.824163145;0.961001212;0.98197105;0.984283383;0.984283383;0.778026403;0.778026403;0.778026403;0.778026403;0.778026403;0.778268111;0.990460292;0.990460292;0.988446783;0.987965301;0.987965301;0.987965301;0.987965301;0.769964528;0.769964528;0.769964528;0.769964528;0.769964528;0.758563917;0.758563917;0.758563917;0.758563917;0.758563917;0.760683999;0.748421924;0.748421924;0.748421924;0.748421924;0.748421924;0.760209485;0.772643925;0.773513149;0.992939822;0.989177127;0.767790373;0.767790373;0.767790373;0.767790373;0.764281578;0.764281578;0.764281578;0.764281578;0.764281578;0.770140694;0.770140694;0.767783244;0.767783244;0.767783244;0.765205399;0.765205399;0.765205399;0.765205399;0.765205399;0.995516383;0.996051292;0.996051292;0.994504217;0.994504217;0.994504217;0.994504217;0.772157815;0.772157815;0.76937062;0.76937062;0.76937062;0.76937062;0.76937062;0.994210947;0.767561793;0.767561793;0.758305627;0.758305627;0.758305627;0.758305627;0.758305627;0.990418408;0.989452613;0.989452613;0.989452613;0.989452613;0.989452613;0.759088386;0.759088386;0.759088386;0.759088386;0.759088386;0.762280726;0.762280726;0.762280726;0.76887233
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1000;0.945590497;0.945590497;0.945590497;0.977958171;0.977958171;0.977958171;0.977958171;0.973197687;0.973197687;0.973197687;0.973197687;0.973197687;0.990179102;0.990272999;0.990272999;0.990272999;0.990272999;0.99158423;0.99158423;0.98842999;0.98842999;0.98842999;0.98842999;0.98842999;0.990982089;0.990982089;0.990982089;0.993143447;0.993143447;0.989579699;0.989579699;0.989579699;0.989579699;0.989579699;0.990463863;0.990463863;0.990463863;0.990463863;0.990463863;0.991334148;0.988714435;0.988714435;0.988365277;0.988365277;0.988365277;0.988365277;0.988365277;0.991912717;0.986510498;0.986510498;0.986510498;0.986510498;0.986510498;0.987101534;0.98734762;0.992079661;0.992079661;0.992079661;0.992079661;0.99377464;0.992636748;0.99182732;0.99182732;0.991004778;0.991004778;0.991004778;0.991004778;0.991004778;0.993370381;0.990826636;0.990826636;0.990826636;0.990826636;0.990826636;0.995229312;0.995986608;0.991823887;0.986040155;0.986040155;0.986040155;0.986040155;0.986040155;0.9891079;0.983657339;0.983657339;0.983657339;0.983657339;0.983657339;0.989060189;0.989060189;0.989060189;0.989060189;0.9942483;0.9942483;0.989287667
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1000;0.097088356;0.114915517;0.289442369;0.289442369;0.347459388;0.957029421;0.974230951;0.941994341;0.941994341;0.941994341;0.941994341;0.941994341;0.992095842;0.981416098;0.981416098;0.981416098;0.981416098;0.981416098;0.993595901;0.993595901;0.991609367;0.991609367;0.991609367;0.991609367;0.991609367;0.993580342;0.986357141;0.977900737;0.977900737;0.977900737;0.977900737;0.977900737;0.989420464;0.989420464;0.989420464;0.989420464;0.990879201;0.990879201;0.994396456;0.994396456;0.991581346;0.986071498;0.986071498;0.986071498;0.983238108;0.983238108;0.980214459;0.980214459;0.977663418;0.977663418;0.977663418;0.977663418;0.977663418;0.986246398;0.986246398;0.986246398;0.990241797;0.992630854;0.991772569;0.991772569;0.991772569;0.991772569;0.991772569;0.989357011;0.989357011;0.989357011;0.989357011;0.989357011;0.993654739;0.99514952;0.989960465;0.985346237;0.985346237;0.985346237;0.985346237;0.985346237;0.990824296;0.9894805;0.9894805;0.9894805;0.9894805;0.9894805;0.994205625;0.994205625;0.989080863;0.989080863;0.989080863;0.989080863;0.989080863;0.991179378;0.992391229;0.995147132;0.993900265;0.993900265;0.993900265
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1000;0.034057966;0.468945553;0.468945553;0.72137646;0.72137646;0.72137646;0.72137646;0.844373248;0.844373248;0.976287581;0.96700866;0.96700866;0.96700866;0.96700866;0.96700866;0.972208622;0.985259473;0.981629525;0.981629525;0.981629525;0.981629525;0.981629525;0.991106621;0.992001707;0.987563857;0.987563857;0.987563857;0.987563857;0.987563857;0.980786361;0.980786361;0.980786361;0.980786361;0.980786361;0.98183406;0.98183406;0.98183406;0.99442196;0.992075454;0.992075454;0.992075454;0.992075454;0.992075454;0.982725501;0.982725501;0.982725501;0.982725501;0.982725501;0.987328761;0.979223074;0.979223074;0.979223074;0.979223074;0.979223074;0.988839088;0.991841371;0.991841371;0.991556451;0.991556451;0.991556451;0.991556451;0.991556451;0.992227352;0.992227352;0.992227352;0.992227352;0.992227352;0.987920368;0.982991326;0.982991326;0.982991326;0.982991326;0.982991326;0.986761357;0.986761357;0.986761357;0.99345176;0.99345176;0.99345176;0.99345176;0.990952222;0.990952222;0.990952222;0.990952222;0.990952222;0.990012234;0.990012234;0.990012234;0.990012234;0.990012234;0.993607658;0.991933803;0.989132556;0.989132556;0.989132556
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1000;0.589688407;0.662373732;0.662373732;0.662373732;0.662373732;0.716353427;0.716353427;0.716353427;0.922021607;0.971354159;0.986769012;0.986769012;0.983067644;0.983067644;0.95177448;0.95177448;0.95177448;0.95177448;0.95177448;0.982447471;0.982447471;0.982447471;0.98906332;0.991947203;0.991947203;0.993027172;0.993027172;0.988372595;0.979463448;0.979463448;0.979463448;0.961527854;0.961527854;0.961527854;0.961527854;0.959532569;0.959532569;0.91179662;0.91179662;0.903839035;0.896722129;0.896722129;0.896722129;0.896722129;0.896722129;0.905069746;0.905069746;0.985248629;0.985248629;0.961050916;0.961050916;0.961050916;0.961050916;0.961050916;0.983704991;0.983704991;0.992188259;0.992188259;0.992188259;0.992188259;0.993983696;0.993983696;0.980024991;0.980024991;0.980024991;0.980024991;0.980024991;0.981483407;0.995802714;0.994440429;0.904384953;0.904384953;0.904384953;0.904384953;0.904384953;0.910739618;0.992393746;0.991773919;0.991321891;0.988747854;0.979254138;0.979108895;0.979108895;0.959374452;0.959374452;0.958682553;0.958682553;0.958682553;0.95744248;0.95744248;0.95744248;0.956902615;0.956902615;0.956902615;0.956902615
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=4;0.445134544;0.817089053;0.543800648;0.543800648;0.543800648;0.543800648;0.543800648;0.983887031;0.983887031;0.984018295;0.76109616;0.76109616;0.70392295;0.70392295;0.70392295;0.70392295;0.70392295;0.958009272;0.958009272;0.958009272;0.958009272;0.958009272;0.967177699;0.967177699;0.978242486;0.989481727;0.989481727;0.989481727;0.989481727;0.989772001;0.985992139;0.985992139;0.985992139;0.985992139;0.985992139;0.990705061;0.990705061;0.990705061;0.990705061;0.990705061;0.992158093;0.990629535;0.990629535;0.990629535;0.990629535;0.990045614;0.990045614;0.990045614;0.990045614;0.990045614;0.98898763;0.987758138;0.987758138;0.987758138;0.987758138;0.987758138;0.991758337;0.990098805;0.968557446;0.968557446;0.968557446;0.968557446;0.968557446;0.986119522;0.986119522;0.986119522;0.986119522;0.986119522;0.988955928;0.992756794;0.982832562;0.982832562;0.982832562;0.982832562;0.982832562;0.988796267;0.990950801;0.991586079;0.991586079;0.991586079;0.991586079;0.991586079;0.986363213;0.986363213;0.986363213;0.986363213;0.986363213;0.990381481;0.990381481;0.990381481;0.990381481;0.992166659;0.99195284;0.990354824;0.990354824
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100;0.284612414;0.84110203;0.968855582;0.962489224;0.962489224;0.962489224;0.901140552;0.901140552;0.901140552;0.901140552;0.901140552;0.952330074;0.952330074;0.952330074;0.778389203;0.67038027;0.67038027;0.67038027;0.67038027;0.67038027;0.888893585;0.888893585;0.987430622;0.987430622;0.987945102;0.987945102;0.987945102;0.987945102;0.987945102;0.990193082;0.992402278;0.992402278;0.992402278;0.992402278;0.993666438;0.993666438;0.990773921;0.990773921;0.990773921;0.990773921;0.990773921;0.990898066;0.988538682;0.987286225;0.983844063;0.983844063;0.983844063;0.983844063;0.983844063;0.990676322;0.993369445;0.993369445;0.993369445;0.993369445;0.990799929;0.990799929;0.990799929;0.990799929;0.989127141;0.989127141;0.986408305;0.986408305;0.986408305;0.986408305;0.986408305;0.993843889;0.989432022;0.989432022;0.989432022;0.989432022;0.986025079;0.986025079;0.986025079;0.986025079;0.932282261;0.922686337;0.922686337;0.922686337;0.922686337;0.922686337;0.978074976;0.978074976;0.978074976;0.945435386;0.945435386;0.945035752;0.945035752;0.945035752;0.945035752;0.945035752;0.946511691;0.977575284;0.977575284;0.974067011;0.971643046
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=10000;0.928105541;0.928105541;0.991893297;0.991893297;0.994250217;0.994548096;0.994548096;0.994548096;0.994548096;0.994548096;0.99608326;0.99608326;0.99608326;0.99608326;0.996698298;0.996698298;0.996698298;0.999224752;0.998440887;0.629925385;0.629925385;0.629925385;0.629925385;0.629925385;0.637088743;0.994047549;0.994047549;0.123937937;0.123937937;0.123937937;0.123937937;0.123937937;0.742820364;0.742820364;0.954736527;0.954736527;0.954736527;0.99012397;0.99012397;0.99012397;0.988718679;0.962566012;0.944465215;0.894286626;0.894286626;0.894286626;0.894286626;0.894286626;0.910441948;0.910441948;0.910441948;0.910441948;0.922770729;0.969671999;0.969671999;0.969671999;0.979936082;0.98335924;0.90518738;0.90518738;0.90518738;0.90518738;0.90518738;0.931495121;0.931495121;0.968437406;0.968437406;0.968437406;0.99141142;0.99141142;0.956886741;0.936794134;0.936794134;0.936794134;0.936794134;0.936794134;0.981913435;0.981913435;0.981913435;0.981913435;0.882512489;0.882512489;0.882512489;0.882512489;0.882512489;0.961949448;0.9369263;0.9369263;0.9369263;0.9369263;0.9369263;0.990538503;0.987351721;0.987351721;0.987351721
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=100;0;0.209160926;0.317197221;0.375117196;0.68772217;0.68772217;0.68772217;0.68772217;0.68772217;0.89519989;0.952158333;0.964183209;0.964183209;0.957356577;0.957356577;0.94616408;0.94616408;0.94616408;0.94616408;0.94616408;0.987243549;0.989447291;0.989447291;0.99285828;0.99285828;0.992116206;0.992116206;0.992116206;0.992116206;0.992116206;0.99420268;0.993720555;0.993577214;0.988352015;0.988352015;0.988352015;0.988352015;0.988352015;0.991087059;0.991087059;0.991087059;0.991087059;0.991087059;0.993422989;0.993422989;0.993422989;0.994982232;0.995554499;0.9958945;0.9958945;0.995677185;0.995677185;0.993468868;0.993468868;0.993468868;0.993468868;0.993468868;0.996077399;0.994339679;0.993813642;0.993443472;0.988923043;0.988149693;0.988149693;0.988149693;0.978209024;0.978209024;0.978209024;0.978209024;0.978209024;0.988160567;0.98982774;0.98982774;0.993633161;0.984289216;0.984289216;0.984289216;0.984289216;0.984289216;0.989515525;0.989515525;0.994296735;0.994296735;0.992663138;0.992663138;0.992663138;0.992046207;0.992046207;0.992046207;0.991460753;0.988758364;0.988758364;0.988758364;0.988758364;0.988758364
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000000;0.829972753;0.829972753;0.929150337;0.929150337;0.929150337;0.973220275;0.973220275;0.978680563;0.98420301;0.98420301;0.98420301;0.98541287;0.932568208;0.932568208;0.932568208;0.932568208;0.932568208;0.980958594;0.986101894;0.986101894;0.986101894;0.986101894;0.986101894;0.992069831;0.992069831;0.990485897;0.990485897;0.990485897;0.990485897;0.990485897;0.990781414;0.990781414;0.990781414;0.984432245;0.983457044;0.983457044;0.983457044;0.983457044;0.983457044;0.992763398;0.992763398;0.994781689;0.989429139;0.989429139;0.989429139;0.989429139;0.989429139;0.989495339;0.989495339;0.990917739;0.990917739;0.990917739;0.992083748;0.994121493;0.994121493;0.994121493;0.994121493;0.990564707;0.990564707;0.990564707;0.99004466;0.99004466;0.99004466;0.99004466;0.99004466;0.995253858;0.994976771;0.983378032;0.981930088;0.981930088;0.981930088;0.981930088;0.981930088;0.986693668;0.986693668;0.986693668;0.986693668;0.981300012;0.979265176;0.979265176;0.97089166;0.97089166;0.912736812;0.912736812;0.912736812;0.912736812;0.912736812;0.9045266;0.9045266;0.9045266;0.9045266;0.9045266;0.925990368;0.92438608;0.92438608
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=10;0.330803287;0.387974741;0.514275168;0.652094401;0.891990458;0.962530099;0.907992356;0.907992356;0.905762552;0.905762552;0.905762552;0.905762552;0.905762552;0.958496149;0.958496149;0.958496149;0.960276828;0.96236675;0.96236675;0.99241442;0.99241442;0.99241442;0.985167681;0.985167681;0.985167681;0.985167681;0.985167681;0.988889255;0.988889255;0.981713224;0.981713224;0.981713224;0.981713224;0.981713224;0.989325933;0.989325933;0.989325933;0.989325933;0.989325933;0.989540266;0.990530545;0.988385565;0.988385565;0.988385565;0.988385565;0.988385565;0.994561308;0.994561308;0.989148675;0.989148675;0.989148675;0.989148675;0.989148675;0.990498531;0.990498531;0.990498531;0.991441229;0.99256498;0.99256498;0.992753184;0.991446513;0.991446513;0.991446513;0.989900615;0.985789205;0.985789205;0.985789205;0.985789205;0.985789205;0.989741837;0.989741837;0.989741837;0.994819976;0.994819976;0.994606471;0.993352327;0.993352327;0.993352327;0.993352327;0.988975168;0.988975168;0.988975168;0.988975168;0.988975168;0.989968421;0.989968421;0.989968421;0.989968421;0.989968421;0.992660408;0.986573387;0.983483953;0.983483953;0.983483953;0.983483953
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapJust;times=1000;0.255355287;0.255355287;0.255355287;0.255355287;0.9563881;0.994037508;0.99360245;0.991513849;0.991513849;0.983441541;0.983441541;0.983441541;0.983441541;0.983441541;0.991294799;0.986325078;0.986325078;0.986325078;0.986325078;0.986325078;0.990929808;0.990786735;0.989545126;0.989545126;0.986527598;0.986527598;0.986527598;0.986527598;0.986527598;0.988355325;0.989508726;0.985235083;0.985235083;0.985235083;0.985235083;0.985235083;0.988215644;0.991784782;0.991784782;0.991784782;0.993455889;0.994585713;0.994322765;0.994322765;0.994036673;0.994036673;0.994036673;0.993177044;0.993177044;0.993177044;0.993177044;0.993177044;0.994747262;0.990080283;0.990080283;0.990080283;0.987241565;0.987241565;0.984963006;0.984963006;0.984963006;0.984963006;0.984963006;0.985119805;0.994187177;0.994187177;0.992310781;0.992310781;0.992310781;0.991495099;0.987417176;0.987417176;0.987417176;0.984085425;0.984085425;0.984085425;0.984085425;0.984085425;0.993402512;0.991201351;0.991201351;0.991201351;0.989404828;0.983134422;0.983134422;0.983134422;0.983134422;0.983134422;0.988195078;0.99258724;0.99258724;0.99258724;0.99258724;0.993946262;0.993946262
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100000;0.172891349;0.172891349;0.172891349;0.172891349;0.323872375;0.96929351;0.984710301;0.984710301;0.984710301;0.984027983;0.984027983;0.981225244;0.979608054;0.979608054;0.978523822;0.978523822;0.656652665;0.656652665;0.656652665;0.656652665;0.656652665;0.969447894;0.969447894;0.969447894;0.991897563;0.991897563;0.992743492;0.992743492;0.992743492;0.992743492;0.992743492;0.993708475;0.993721164;0.993721164;0.993721164;0.993812666;0.993986408;0.993986408;0.993986408;0.993986408;0.994623966;0.994623966;0.992904608;0.992904608;0.992904608;0.992904608;0.992904608;0.99442034;0.992857029;0.992857029;0.988402987;0.988402987;0.988402987;0.988402987;0.988402987;0.986899363;0.986806666;0.978353624;0.978353624;0.783015845;0.783015845;0.769526844;0.769526844;0.769526844;0.769526844;0.769526844;0.945644968;0.969556216;0.987168124;0.986072879;0.97435741;0.97435741;0.97435741;0.97435741;0.97435741;0.977162326;0.987597184;0.987597184;0.987597184;0.987597184;0.987597184;0.985221245;0.985221245;0.985221245;0.985221245;0.985221245;0.989521838;0.992041287;0.992041287;0.993039484;0.991114314;0.991114314;0.991114314;0.991114314;0.990868151
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100,cpu=10000;0.643472975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineFlowable;;0.875190437;0.967840212;0.979168289;0.979168289;0.979168289;0.979168289;0.988063888;0.992517018;0.985272217;0.985272217;0.985272217;0.985272217;0.985272217;0.987241599;0.987241599;0.987241599;0.987241599;0.987241599;0.993927358;0.989857605;0.989857605;0.989857605;0.989857605;0.989857605;0.990875545;0.991629969;0.991839192;0.991839192;0.991839192;0.991839192;0.991839192;0.99092157;0.981211164;0.981211164;0.981211164;0.981211164;0.981211164;0.986498082;0.991879918;0.990400719;0.990400719;0.990400719;0.990400719;0.990400719;0.990872954;0.992091162;0.992091162;0.992091162;0.991036049;0.991036049;0.990793391;0.990793391;0.990793391;0.990793391;0.986729216;0.986729216;0.985488311;0.985488311;0.985488311;0.985488311;0.985488311;0.990228605;0.990228605;0.990228605;0.992205465;0.993465103;0.993545972;0.993545972;0.991726833;0.9792801;0.9792801;0.9792801;0.9792801;0.9792801;0.982518094;0.982518094;0.988755248;0.992366991;0.990141344;0.990111774;0.990111774;0.990111774;0.990111774;0.990111774;0.990816006;0.990816006;0.990816006;0.990816006;0.993431757;0.993431757;0.98817503;0.98817503;0.98817503;0.98817503;0.98817503
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000000;0.221330631;0.515853184;0.683832335;0.899990187;0.941531568;0.941531568;0.975933589;0.953279011;0.953279011;0.953279011;0.953279011;0.953279011;0.983433064;0.981105189;0.981105189;0.981105189;0.981105189;0.978808859;0.978808859;0.978808859;0.95811989;0.94990552;0.94990552;0.932805975;0.932805975;0.932805975;0.932805975;0.92256215;0.92256215;0.870547757;0.870547757;0.870547757;0.730615635;0.730615635;0.730615635;0.730615635;0.730615635;0.83738168;0.83738168;0.83738168;0.915269081;0.900523042;0.900523042;0.900523042;0.900523042;0.54693426;0.54693426;0.54693426;0.54693426;0.54693426;0.990852577;0.990852577;0.990852577;0.995567397;0.995567397;0.995567397;0.995371922;0.995371922;0.993218268;0.993218268;0.993218268;0.993218268;0.98780668;0.98780668;0.98780668;0.98780668;0.98780668;0.990560038;0.984754091;0.984754091;0.984754091;0.984754091;0.984754091;0.995351968;0.995351968;0.995351968;0.995351968;0.995471777;0.995471777;0.994973924;0.994973924;0.994973924;0.994973924;0.994973924;0.995534031;0.995534031;0.995245546;0.992156013;0.992156013;0.992156013;0.992156013;0.992156013;0.993692523;0.993692523;0.99409301
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1;0.672742464;0.672742464;0.961241707;0.983527782;0.993167738;0.993167738;0.664904553;0.664904553;0.664904553;0.664904553;0.664904553;0.995115622;0.995115622;0.995115622;0.995115622;0.995115622;0.995632983;0.995632983;0.996672115;0.996672115;0.996885161;0.996885161;0.99709328;0.99709328;0.99709328;0.989719502;0.989719502;0.989719502;0.989719502;0.989719502;0.99475307;0.994672735;0.993308556;0.993308556;0.993308556;0.993308556;0.99194794;0.99194794;0.99194794;0.989439438;0.989439438;0.989439438;0.989439438;0.989439438;0.99437316;0.995317286;0.994904832;0.992574437;0.992574437;0.992574437;0.992574437;0.992574437;0.995757188;0.995801206;0.995801206;0.995801206;0.995801206;0.995801206;0.996576012;0.996576012;0.996576012;0.997254532;0.997391226;0.988611615;0.988611615;0.988611615;0.988611615;0.988611615;0.988869625;0.988869625;0.988869625;0.988869625;0.990865741;0.990865741;0.997363787;0.997363787;0.997363787;0.997363787;0.998619043;0.996483503;0.996483503;0.996483503;0.996483503;0.996483503;0.996689013;0.996689013;0.996726704;0.996726704;0.997464361;0.997360622;0.997360622;0.997360622;0.994763615;0.990809905;0.987341124
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=10000;0.202918693;0.202918693;0.202918693;0.202918693;0.861701695;0.861701695;0.861701695;0.975093224;0.975093224;0.984853607;0.992914331;0.988750303;0.988335954;0.984858052;0.984858052;0.984858052;0.984858052;0.984858052;0.994535507;0.994720105;0.994720105;0.994720105;0.995489276;0.995489276;0.99418682;0.99418682;0.99418682;0.99418682;0.990253198;0.990253198;0.990253198;0.990253198;0.990253198;0.993798106;0.991059798;0.988536324;0.968167144;0.968167144;0.968167144;0.968167144;0.968167144;0.974815398;0.982854699;0.978153568;0.978153568;0.978153568;0.978153568;0.969711111;0.969711111;0.969711111;0.969711111;0.969711111;0.955411348;0.955411348;0.955411348;0.955411348;0.955411348;0.970978518;0.970978518;0.970259749;0.970259749;0.970259749;0.970259749;0.962136871;0.962136871;0.962136871;0.962136871;0.962136871;0.966041209;0.966041209;0.994546307;0.994546307;0.991697528;0.990094262;0.990094262;0.990094262;0.990094262;0.990094262;0.993112825;0.993112825;0.987332231;0.987332231;0.987332231;0.987332231;0.987332231;0.989674358;0.992437771;0.993717887;0.993717887;0.993717887;0.993717887;0.993717887;0.993860357;0.993860357;0.993860357
