project;commit;benchmark;param;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.granularity_nanotime;;0.815714984;0.794645816;0.056803149;0.500390511;0.497804211;0.500003504;0.505455313;0.505129877;0.00651984;0.003549938;0.004718112;0.006029775;0.005647668;0.003822529;0.003496948;0.003336114;0.003859838;0.003718058;0.002912947;0.002805318;6.36E-04;3.54E-04;0.005675317;0.003865869;0.342609235;0.339919791;0.337050528;0.335922869;0.342554445;0.318285998;0.323913405;0.322744917;0.322936564;0.31972837;0.216598644;0.192640633;0.211354191;0.352053498;0.354752724;0.355791536;0.355044421;0.350823249;0.327883557;0.27897045;0.163689985;0.327238279;0.194460954;0.197274418;0.197014568;0.191566241;0.188646397;0.207878322;0.177977423;0.341388362;0.178371767;0.183113195;0.309613055;0.29073823;0.189757483;0.338187817;0.335525898;0.337458184;0.342201167;0.344284997;0.341735822;0.343279068;0.344220587;0.343256086;0.341738411;8.98E-04;5.43E-04;0.001413429;0.353903085;0.35071198;0.353855599;0.337784508;0.343181328;0.25013904;0.232168213;0.341551548;0.342156979;0.110592016;0.341511593;0.34013163;0.342116913;0.34189727;0.342219336;0.339004136;0.00275076;0.003853409;0.003676768;0.057433829;0.155558775;0.347805741;0.351610612
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;0.776083022;0.743608253;0.287154398;0.283094061;0.29837995;0.297590505;0.298397227;0.011900374;0.004426332;0.002535503;0.00309046;0.003958053;0.002497767;0.004045943;0.004809638;0.006742123;0.006509351;0.004648902;0.004190478;0.003848733;0.009687054;0.007173985;0.008668866;0.008544672;0.005208819;0.007812734;0.00993894;0.007929394;0.003353616;0.002744321;0.012821733;0.012974334;0.013415344;0.010185391;0.006969024;0.005793542;0.003569454;0.005961743;0.003054569;0.00568006;0.00888812;0.007481629;0.005124213;0.003007689;0.001523039;0.001704668;0.002643537;0.00339539;0.005863401;0.005103085;0.004033189;0.002766443;0.002779226;0.004211679;0.007784674;0.004495334;0.007486107;0.00669776;0.007360878;0.007886405;0.005674408;0.006549016;0.004902735;0.002845415;0.002500704;0.005906965;0.003489702;0.005958762;0.004386127;0.00548737;0.002913253;0.00360914;0.002134421;0.005054673;0.003938185;0.004105187;0.003386571;0.00377552;0.002022408;0.004044333;0.004492155;0.007543743;0.006505774;0.004145001;0.004371112;0.008023553;0.002397923;0.031082791;0.043579408;0.029609302;0.038951212;0.038889476;0.042539277;0.010475158;0.003005086
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg;;0.51102316;0.024139505;0.017325275;0.011614809;0.018471238;0.016257604;0.021248586;0.014848345;0.009512294;0.012130669;0.011683387;0.010474508;0.013471268;0.00244695;0.004794511;0.004549462;0.008732509;0.004515649;0.005754303;0.00899274;0.003729523;0.003283983;0.007339076;0.007449406;0.006197035;0.003680587;0.001819549;0.017096158;0.028889042;0.020375171;0.020920246;0.010650979;0.024532292;0.023037869;0.017715034;0.017323675;0.004842321;0.005817789;0.003635124;0.010533311;0.005862102;0.004509803;0.005932061;0.004063332;0.007411942;0.00614268;0.027116039;0.014899746;0.017339665;0.019191357;0.027418742;0.008584497;0.005174638;0.004192602;0.013764527;0.009781547;0.012068509;0.025158743;0.024215227;0.018784724;0.024821263;0.015483844;0.019286361;0.037865728;0.042388808;0.038337889;0.043244364;0.041182826;0.033129816;0.007700984;0.006247859;0.006234682;0.005852964;0.004841134;0.006612339;0.006858793;0.005262084;0.018811905;0.015748253;0.01923863;0.01063471;0.022729485;0.011352146;0.0125097;0.023929352;0.018735618;0.016635173;0.014311163;0.009280171;0.016397054;0.006231289;0.010397701;0.013309936;0.007267218;0.007190034
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo;;0.333732941;0.035924486;0.036091657;0.015353354;0.009931784;0.005760168;0.006193266;0.031455849;0.027742095;0.022290488;0.018759847;0.026102233;0.011713838;0.005580007;0.00859923;0.010315695;0.014150117;0.008214825;0.002947508;0.006971071;0.00330319;0.004352287;0.006255957;0.006271621;0.013959021;0.011811599;0.007108957;0.009193038;0.015061191;0.008534103;0.008355454;0.007332514;0.004809305;0.003383326;0.002649053;0.004590417;0.002300631;0.007027948;0.007871213;0.005298373;0.002930189;0.003692799;0.008921995;0.006014501;0.007550229;0.006751182;0.004619482;0.002127175;0.003918705;0.001584215;0.004003704;0.002705615;0.006010926;0.005538049;0.007601515;0.005142756;0.008360238;0.006542864;0.008373511;0.005973153;0.006510813;0.003412095;0.006112842;0.005866201;0.008331532;0.007657165;0.005868205;0.008302457;0.007005457;0.006510227;0.00524507;0.003519465;0.006777184;0.005951169;0.003531026;0.007987551;0.008916059;0.005561951;0.010657309;0.010344288;0.00501729;0.003480229;0.004985411;0.005505483;0.006794566;0.007302931;0.00703003;0.006882712;0.004662058;0.005874718;0.004909325;0.003102209;0.003226606;0.003245165;0.004890755
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg;;0.38068477;0.105313043;0.104559928;0.017137678;0.009956054;0.006016285;0.007805528;0.009704923;0.025704155;0.015790647;0.022362228;0.019201793;0.020748528;0.006712796;0.004013634;0.010270396;0.009108369;0.011462018;0.007246423;0.010184941;0.009944582;0.003995611;0.003436952;0.004154652;0.004619215;0.004275028;0.004077241;0.002720437;0.002133256;0.001978667;0.001640326;0.002044348;0.002885907;0.004403014;0.003810147;0.00788455;0.00726024;0.005937234;0.008938089;0.015638182;0.008753947;0.012837649;0.009257857;0.00658326;0.004082428;0.006317501;0.007167533;0.00625607;0.007172902;0.00540317;0.00741582;0.002565518;0.004227321;0.0026767;0.009215548;0.005403753;0.00866246;0.003382495;0.005567095;0.00304209;0.003630063;0.005700473;0.004424946;0.004158605;0.004949865;0.003420614;0.005469491;0.002758572;0.002076208;0.002636292;0.01043721;0.019568218;0.010826299;0.017987714;0.015977775;0.013540263;0.008035043;0.004540373;0.00539721;0.004790224;0.00462052;0.004575208;0.006284108;0.005887068;0.005394081;0.006212242;0.005531512;0.004806334;0.003999317;0.003003723;0.00275957;0.005894943;0.012833443;0.008993763;0.011921573
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0;;0.025025638;0.010620875;0.00896293;0.016946724;0.008445394;0.006280267;0.006469609;0.002374733;0.001878812;4.64E-04;0.002364109;0.002319924;0.003280362;0.002359627;0.002314896;0.002646259;0.004905894;0.003619023;0.002743642;0.004123584;0.004091204;0.002533642;0.005060985;0.00684429;0.004548384;0.003941569;0.004312337;0.004336645;0.005288363;0.002869579;0.005490776;0.006161209;0.006795638;0.005409752;0.00548833;0.002814257;0.004265857;0.004775913;0.003000079;0.002935439;0.002946588;0.006932475;0.006093373;0.008701696;0.004227062;0.010775858;0.010120851;0.007926037;0.007829552;0.004957798;0.004484885;0.00557368;0.005196081;0.002912299;0.00388633;0.00635687;0.004190469;0.0025803;0.002992578;0.003302952;0.001924338;0.002327201;0.002841941;0.003971387;0.008061169;0.010169423;0.009471989;0.007821715;0.00809881;0.005835472;0.009763712;0.007323999;0.004540847;0.008287888;0.005324817;0.003728331;0.014133137;0.008755041;0.016319348;0.016523213;0.015885523;0.006475907;0.005877431;0.007898182;0.003969562;0.00599559;0.002250473;0.002071678;0.006946889;0.006026939;0.005313629;0.003401583;0.003258854;0.002942394;0.002683865
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0_inlined2;;0.18019571;0.103732438;0.033632455;0.004714013;0.004854874;0.019271249;0.013839758;0.00998808;0.013048441;0.019182064;0.014634117;0.007368486;0.013980786;0.004623699;0.007546763;0.005112674;0.003810723;0.002853287;0.005081607;0.002578742;0.006550982;0.012275938;0.009924613;0.006742595;0.006869917;0.008275938;0.009195574;0.010829564;0.00957275;0.00593632;0.007808299;0.004610709;0.004470919;0.005438021;0.006314848;0.001569165;0.005312148;0.005331271;0.003545674;0.00334881;0.006646105;0.008506805;0.005914793;0.00867365;0.009737139;0.008493468;0.006912101;0.005632372;0.005772956;0.006886686;0.003484194;0.002163438;0.003477849;0.00341047;0.002299341;0.003468888;0.004971599;0.003579274;0.005676179;0.00450477;0.004043439;0.00606521;0.003389754;0.00366741;0.005557031;0.005147684;0.010190539;0.006781073;0.007592657;0.009931486;0.009246409;0.003438583;0.002893036;0.002884705;0.003822836;0.002289575;0.002800952;0.006124654;0.007531332;0.010318453;0.007088197;0.008372981;0.008995411;0.004629451;0.008623617;0.007980777;0.005143579;0.006655724;0.008270635;0.005607454;0.005127248;0.002778651;0.002396609;0.005249159;0.00266569
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format;;0.642596215;0.696723004;0.04639281;0.051481826;0.043832008;0.005227795;0.007049268;0.00816937;0.022397831;0.043938182;0.041006;0.045624863;0.043692108;0.042906115;0.004466792;0.004290651;0.004595463;0.005628474;0.003640096;0.006098593;0.002943485;0.003369275;0.010679481;0.012860735;0.077456931;0.05826717;0.045172597;0.059372356;0.074496904;0.039034501;0.020245508;0.028185961;0.022600708;0.020224077;0.026516423;0.021319033;0.022495043;0.027327335;0.021887727;0.020847114;0.04563507;0.044667616;0.040654807;0.046957393;0.028378017;0.051161504;0.050200072;0.03281223;0.040091545;0.039411496;0.03358124;0.020486733;0.006259367;0.043830381;0.036488736;0.046817839;0.055804967;0.050747486;0.043132486;0.009499759;0.003234166;0.003910996;0.011653819;0.059003057;0.047457964;0.055957872;0.053449836;0.046885158;0.048788425;0.009511369;0.00531274;0.007148358;0.005352798;0.003658571;0.015891122;0.017451055;0.008807988;0.015271808;0.013648048;0.016263893;0.006611514;0.016954702;0.008969717;0.012873466;0.015175911;0.00835494;0.00929822;0.006802775;0.006054984;0.007845966;0.008004805;0.003896097;0.010063234;0.017318505;0.011039443
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs;;0.035521004;0.015529573;0.018127164;0.019834371;0.003522828;0.003560773;0.003959528;0.002066569;0.002361812;0.004432866;0.006255147;0.006208202;0.007501988;0.008937211;0.006582513;0.003859075;0.004036953;0.003517268;0.003636646;0.003864489;0.002953223;0.005244328;0.006750285;0.00390326;0.003623926;0.010949565;0.022976154;0.023113279;0.02397986;0.023286394;0.016471517;0.007799181;0.004598162;0.004875407;0.016414012;0.023082855;0.01808649;0.023329977;0.020501645;0.018180327;0.003285744;0.005242239;0.002356439;0.003516446;0.006235901;0.0074612;0.013295244;0.009618181;0.009823724;0.008643258;0.00919781;0.007886357;0.006107992;0.006127999;0.005544516;0.007106721;0.009482668;0.011009184;0.009085215;0.007302541;0.008367377;0.009882551;0.007025086;0.006959555;0.007765976;0.008359491;0.001169268;0.004392119;0.007166492;0.004243041;0.004618737;0.008037914;0.006344356;0.005171444;0.009761731;0.006552052;0.012137758;0.00829359;0.006777118;0.006328254;0.004651941;0.00836272;0.004671092;0.00661655;0.010396762;0.011887502;0.006276485;0.003465904;0.0048765;0.009662345;0.009929313;0.005123568;0.006199173;0.006376687;0.004020175
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayC;;0.804494729;0.464883191;0.494094035;0.414361206;0.069506046;0.080881019;0.054710396;0.077213;0.024682953;0.028275394;0.452691565;0.407633692;0.45062476;0.509064375;0.504643135;0.495620294;0.508597943;0.496846402;0.006672592;0.52437914;0.52735636;0.521016417;0.479856499;0.45663069;0.515980489;0.047947708;0.065271137;0.072029784;0.015668641;0.038064666;0.490191914;0.484985324;0.469849293;0.262271313;0.299747375;0.261425396;0.261966695;0.241321226;0.459501207;0.467163955;0.550302877;0.517418082;0.477003037;0.531419962;0.566893874;0.532488286;0.598322093;0.590003027;0.619498637;0.579862041;0.467158607;0.61192097;0.613763873;0.480187041;0.599945041;0.61752882;0.573107001;0.624695783;0.614097834;0.617058329;0.551165408;0.419465206;0.409091495;0.547415781;0.54762917;0.547459035;0.468799705;0.517233101;0.62724214;0.601416163;0.600832668;0.586674124;0.626624652;0.610462719;0.615030039;0.607660043;0.647200092;0.63280402;0.634977577;0.637728277;0.637564979;0.609017519;0.625446614;0.576516698;0.418415576;0.619890363;0.515242977;0.509198445;0.565883868;0.592391874;0.584836215;0.584978909;0.562305216;0.426323953;0.581681203
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayD;;0.832060596;0.159986492;0.144582277;0.153739436;0.017806487;0.008988197;0.014478552;0.013731156;0.007581505;0.006324443;0.005144826;0.00622227;0.004087001;0.004449249;0.008080314;0.01037244;0.009558503;0.008944536;0.006513011;0.004554603;0.008110685;0.007717664;0.007966397;0.005104705;0.004283402;0.008630012;0.012116473;0.012840004;0.016419831;0.016079043;0.016284401;0.028047427;0.023269634;0.015606665;0.026799301;0.027788928;0.012736816;0.011141519;0.005804339;0.003629196;0.002968062;0.006391764;0.003697347;0.002894379;0.002189289;0.003320173;0.001103201;0.001251289;0.014850095;0.016556425;0.009064681;0.01329397;0.010128933;0.009230975;0.003086191;0.006373968;0.004495524;0.007504658;0.005305938;0.002451028;0.003247102;0.001676103;0.002698128;0.003498084;0.002625286;0.013657192;0.01544948;0.009246638;0.014401707;0.008470518;0.01083516;0.005289273;0.00779591;0.004389205;0.003913719;0.012388711;0.009647967;0.00969018;0.011846375;0.013516269;0.013652478;0.008871084;0.032419299;0.039436915;0.039541357;0.035655508;0.035546692;0.035909227;0.002716931;0.038341443;0.030651319;0.037303448;0.040529765;0.042741341;0.034548448
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayM;;0.226828319;0.238079536;0.012736163;0.015093084;0.01070262;0.006111348;0.009075377;0.006215577;0.006677216;0.002573977;0.002348603;0.001323908;0.001477909;0.003686965;0.005066958;0.002721971;0.005334326;0.002961804;0.002542655;0.002213454;0.002483963;0.003996795;0.005304209;0.00426692;0.00332918;0.006356793;0.016489421;0.010000174;0.013910907;0.010128199;0.008937381;0.008432513;0.004715478;0.003851444;0.004416107;0.003963714;0.008726392;0.013635613;0.015171049;0.014019961;0.013230814;0.025379646;0.033024518;0.019615791;0.024307707;0.025585472;0.015668454;0.022523648;0.01426123;0.037704573;0.051091059;0.048923732;0.043357951;0.040527839;0.045060288;0.005649356;0.005933759;0.004925353;0.002858682;0.02179632;0.02492724;0.025143916;0.022411628;0.018674464;0.031219766;0.031512615;0.034898238;0.035869248;0.029028058;0.03683998;0.036111874;0.13714397;0.095429493;0.104766233;0.119220508;0.123496072;0.03983672;0.027971002;0.01774821;0.012967584;0.008566525;0.006507045;0.015128004;0.007510753;0.013515423;0.009239493;0.022190194;0.015403204;0.018541239;0.024449765;0.015241877;0.011230607;0.007149013;0.006098514;0.011133016
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMC;;0.35960342;0.237091229;0.126584993;0.109636123;0.158256787;0.042418391;0.07912946;0.078391701;0.078123615;0.071622804;0.068231295;0.009483867;0.042037307;0.037185553;0.044223468;0.047113785;0.029772209;0.008711624;0.009911462;0.012509757;0.122506031;0.129186392;0.248075819;0.238889372;0.221546992;0.222839585;0.245050998;0.239430889;0.029172388;0.027019998;0.005041699;0.003622961;0.004950057;0.00336307;0.001980786;0.003093105;0.003519214;0.004692125;0.005629562;0.003823246;0.004700541;0.006258535;0.002037634;0.002542397;0.00430748;0.00374433;0.004100109;0.002733832;0.006617292;0.003990075;0.006521303;0.00266494;0.002607369;0.001389945;0.002435167;0.001509795;0.029755746;0.027993449;0.030480819;0.032629166;0.030694985;0.0284176;0.010113118;0.007830095;0.010124917;0.008510296;0.00873667;0.005945497;0.008393158;0.007240469;0.010041595;0.00216513;0.004440187;0.005610944;0.004334623;0.003479878;0.004050135;0.005186061;0.002301471;0.003027036;0.003362556;0.00651404;0.004891604;0.003171809;0.005904744;0.007701817;0.005790579;0.007860915;0.007045094;0.006836069;0.008820244;0.051606958;0.045033309;0.045137844;0.045410594
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD;;0.306074315;0.052723025;0.084288752;0.061591907;0.062950231;0.067682644;0.006038648;0.009772914;0.009641393;0.005977482;0.006862966;0.002264279;0.00277855;0.003215041;0.002212417;0.003391936;0.00448978;0.002809077;0.007597762;0.006038994;0.009107902;0.00520536;0.006221184;0.005221024;0.003672709;0.005761231;0.004482987;0.004529705;0.007787421;0.005582921;0.008565942;0.015067008;0.010982689;0.011531502;0.012529578;0.01408167;0.008649133;0.007600492;0.008861175;0.008639832;0.006325416;0.003671924;0.00534469;0.009280056;0.006502635;0.004490698;0.002099957;0.003877145;0.004172407;0.001958031;0.003297307;0.004119401;0.012323393;0.007915675;0.012064419;0.010527399;0.009711384;0.003867135;0.00258494;0.004164397;0.007535645;0.004450407;0.004807242;0.004913483;0.003639044;0.001264747;0.002926447;0.004379838;0.008823559;0.006416167;0.006418143;0.004260171;0.003291487;0.001115143;0.001519476;0.002029517;0.003618301;0.004967481;0.005897249;0.005739049;0.007419103;0.006844613;0.00598629;0.010108052;0.005191112;0.003220397;0.002636107;0.00297409;0.001863282;0.001944533;0.004522409;0.006656721;0.007868193;0.007680008;0.005940299
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx;;0.190050426;0.055007049;0.054858095;0.04283963;0.008472757;0.025074961;0.024346467;0.025303932;0.013635093;0.027504888;0.009235624;0.011329605;0.013120849;0.003650728;0.00719683;0.002661179;0.004632614;0.00390687;0.005711422;0.007982108;0.004394864;0.006682426;0.004484184;0.00835344;0.007072893;0.006920968;0.003554409;0.006075259;0.007246829;0.010547188;0.010997569;0.008475061;0.011110126;0.008472527;0.006321567;0.010003869;0.006758258;0.008887231;0.008869782;0.007318451;0.005322037;0.005062832;0.00352914;0.002499085;0.002161988;0.002703591;0.004897585;0.004754924;0.006471592;0.008017023;0.002985891;0.010458616;0.009267385;0.005841409;0.005660894;0.005508317;0.005827568;0.00505721;0.008162113;0.007438545;0.00454874;0.005350228;0.008596185;0.008294544;0.004845543;0.003019597;0.001926063;0.005654104;0.006508774;0.004975788;0.003905709;0.006212246;0.004542456;0.004452475;0.003376163;0.002326998;0.001570846;0.004998865;0.002634921;0.00717465;0.012166657;0.008440198;0.013575095;0.007258727;0.007352728;0.007054658;0.008412015;0.005288674;0.004120561;0.006754274;0.010345312;0.009629268;0.010535309;0.013630214;0.012173822
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCNoSpace;;0.283746496;0.124510537;0.118376253;0.018678805;0.01650675;0.014829913;0.014621672;0.013226618;0.010432881;0.010426222;0.012592212;0.007604095;0.00776665;0.006875074;0.005849863;0.005850518;0.004161698;0.003979254;0.003664456;0.005659291;0.0036141;0.006033185;0.001753884;0.001321068;0.00331245;0.007923419;0.004627855;0.006865042;0.007160249;0.005769986;0.003598684;0.002174991;0.005453727;0.005782206;0.00591389;0.006224322;0.008592311;0.00590842;0.007184409;0.004478562;0.00439772;0.006217201;0.009771918;0.010222673;0.005571178;0.006721511;0.010241148;0.006802493;0.004155252;0.008976921;0.007673573;0.010512749;0.007926374;0.005527035;0.00346304;0.004142892;0.002756695;0.003347369;0.001460946;0.007973549;0.006031065;0.00720507;0.00605899;0.009556742;0.006120088;0.002895431;0.002390231;0.007797693;0.004431387;0.007543437;0.005350866;0.004335723;0.005218805;0.002690202;0.005123831;0.00517721;0.004267939;0.004465309;0.004053722;0.0048493;0.016091284;0.00920904;0.014624326;0.015660944;0.01196337;0.005730336;0.002763234;0.003144333;0.001563016;0.005839491;0.004723715;0.005978076;0.006307001;0.006117566;0.004775157
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD;;0.360303194;0.391733017;0.065515251;0.071932521;0.050536805;0.017877008;0.022929456;0.024944205;0.020383004;0.020519226;0.003395815;0.004665925;0.003960492;0.004895104;0.006202653;0.007788156;0.005989628;0.007931033;0.004432553;0.005618291;0.002410777;0.002278421;0.001587872;0.002580583;0.003859764;0.003340238;0.003585851;0.0042284;0.003246853;0.002503366;0.002537793;0.004746411;0.004162874;0.003619485;0.003854864;0.009266465;0.00502349;0.006318382;0.008083229;0.006701482;0.006951531;0.005895149;0.003937851;0.003527865;0.006114503;0.005990826;0.005129868;0.004166313;0.017795976;0.009111063;0.00960601;0.013986445;0.016764472;0.010569134;0.006644628;0.005100002;0.002091257;0.001802075;0.00325472;0.002306547;0.002206029;0.002056033;0.002026257;0.002963284;0.006292026;0.004010385;0.004191524;0.004199442;0.002292747;0.005633395;0.008350132;0.005941988;0.008013262;0.009448876;0.004848415;0.003414729;0.004022945;0.002430854;0.002439576;0.002989485;0.002097484;0.001642306;0.00344016;0.001881723;0.002748364;0.011849177;0.008284617;0.006167667;0.006767098;0.004492687;0.002330145;0.003520575;0.005135055;0.007404416;0.006631672
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDEx;;0.627812534;0.132978487;0.035421742;0.026087024;0.015343391;0.007254069;0.009452496;0.005805954;0.004966659;0.020471139;0.010682685;0.020039418;0.015956589;0.017698104;0.005068101;0.002289979;0.005042009;0.003772612;0.00903757;0.00924237;0.006152598;0.006432392;0.00476561;0.006918213;0.00433016;0.005084308;0.00537656;0.003135371;0.003848121;0.006590175;0.005527061;0.002701315;0.006908501;0.005421826;0.004045617;0.005563761;0.003338464;0.003364772;0.003318875;0.001825485;0.002318942;0.002122876;0.003514505;0.004240624;0.005692746;0.005910925;0.005350966;0.006022375;0.003427853;0.001897726;0.002195741;0.005037238;0.001936132;0.00239704;0.006602056;0.006074921;0.007498809;0.005102262;0.006919746;0.001277065;0.00272375;0.00251088;0.002996522;0.001744347;0.009214271;0.004761325;0.006349966;0.008911941;0.00846846;0.003582681;0.003754191;0.002513472;0.002965532;0.002338666;0.007513573;0.004281305;0.008505207;0.004519697;0.011356878;0.003974905;0.005841627;0.006876568;0.002327103;0.002764296;0.001560138;0.006899538;0.010065119;0.006677594;0.010078419;0.006792775;0.008121171;0.00349266;0.002823634;0.00185174;0.006217212
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;0.460744812;0.479033398;0.14537213;0.021366535;0.016144658;0.010940769;0.011037031;0.013231211;0.015893852;0.009515039;0.00870596;0.011533607;0.013550542;0.005704828;0.010049022;0.008890362;0.008205497;0.011439319;0.011723634;0.004879027;0.004151778;0.002447204;0.005328732;0.00238155;0.002426905;0.002892503;0.011949833;0.012758614;0.013700535;0.011917527;0.015136038;0.001790706;0.004413825;0.003374414;0.010639534;0.00465733;0.007155597;0.007729608;0.010484991;0.004652156;0.010394051;0.00666737;0.009916002;0.008497256;0.013253717;0.008323337;0.011227335;0.010616698;0.002532437;0.004454125;0.00332669;0.003084365;0.002106147;0.003128229;0.00551716;0.003168977;0.007349271;0.00466012;0.005110787;0.003137098;0.004220759;0.002992903;0.001793338;0.001996189;0.001571347;0.003352702;0.004886984;0.006143726;0.005416969;0.004793745;8.74E-04;0.004825103;0.004841034;0.005228197;0.004766046;0.003987935;0.005922549;0.00389214;0.004320336;0.005417322;0.004887684;0.005871072;0.006729152;0.004996436;0.006836393;0.005566683;0.004977239;0.004585751;0.003509502;0.004522899;0.003448595;0.005814239;0.003430568;0.006650486;0.006218677
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMEx;;0.7211513;0.034313491;0.02009548;0.002643961;0.008099512;0.009473097;0.01025926;0.006871535;0.009834919;0.009471021;0.010088931;0.006169004;0.005829644;0.013243298;0.008049151;0.009700919;0.009037063;0.009070606;0.006555162;0.002381316;0.004910295;0.002782638;0.004345494;0.003040316;0.004683312;0.004352331;0.004275263;0.00495521;0.006927838;0.006267309;0.005812974;0.002850555;0.004434647;0.005000077;0.002653312;0.003780582;0.003299612;0.005121275;0.004647067;0.003162424;0.003063888;0.001596681;0.006798642;0.007770205;0.004913054;0.007021902;0.007808681;0.004659755;0.005600598;0.004607957;0.00441334;0.006794835;0.006078993;0.008678987;0.007331834;0.007437683;0.008756543;0.008752792;0.006011525;0.006176316;0.006914421;0.005250941;0.002757097;0.003792372;0.002914001;0.002806145;0.005111251;0.003934387;0.002526642;0.011368649;0.005571319;0.010272234;0.007562814;0.010504596;0.004917532;0.002935484;0.004761025;0.005000032;0.00911474;0.005499257;0.006065769;0.008828421;0.010265843;0.01233591;0.007010868;0.006184631;0.011213434;0.013926837;0.005653585;0.006380171;0.004501338;0.004605959;0.006142272;0.00577811;0.00172706
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace;;0.827032839;0.166964173;0.1617604;0.027773582;0.020019813;0.00723645;0.017533841;0.014124087;0.016812009;0.010563441;0.016123116;0.012925292;0.014516484;0.007342588;0.011976382;0.074584647;0.134392003;0.118290043;0.113678877;0.133696328;0.087958607;0.034871364;0.0477128;0.045898481;0.028969656;0.055563596;0.029715336;0.117898761;0.059750833;0.095122041;0.113035013;0.104367749;0.062919018;0.038077705;0.169524285;0.146943218;0.156698115;0.17254153;0.160119309;0.112154436;0.080714704;0.066919997;0.065516137;0.058946556;0.064621999;0.108896504;0.068292641;0.090120976;0.087786459;0.042416717;0.033944691;0.037843778;0.177318087;0.119884677;0.136187235;0.136668298;0.074351512;0.195012547;0.120769279;0.138924296;0.231153527;0.233304705;0.186504626;0.151575974;0.041994191;0.023647913;0.024793358;0.038046618;0.038594044;0.016817911;0.008026752;0.006281729;0.005837921;0.010699044;0.012019313;0.004051288;0.005062887;0.01338322;0.059906318;0.054187366;0.046091057;0.036129066;0.041767254;0.030553268;0.02498409;0.035357385;0.039492342;0.038023268;0.039216091;0.045317828;0.161893182;0.139436797;0.158621979;0.160906304;0.126698356
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableC;;0.675448801;0.045402187;0.037630425;0.053000599;0.064161882;0.032594657;0.035655448;0.01358471;0.021298133;0.019345318;0.009989059;0.008645301;0.006660236;0.029772527;0.030422734;0.027013466;0.028400259;0.015893509;0.012820816;0.00843919;0.011300753;0.007359434;0.011285217;0.007815812;0.015565501;0.013138237;0.009812272;0.009987081;0.016836363;0.01140485;0.009387849;0.007216924;0.012193024;0.008951539;0.051889253;0.034725264;0.050209221;0.030993085;0.031053155;0.101847139;0.091688202;0.096826615;0.102183789;0.09729632;0.007365619;0.004048843;0.005570898;0.066208323;0.089785665;0.088535187;0.089551024;0.08752311;0.081658935;0.008762699;0.011855215;0.007705033;0.012193742;0.007571319;0.007486783;0.006089234;0.148272066;0.107980559;0.142950069;0.135002913;0.177147202;0.176351493;0.121451308;0.181422927;0.147943051;0.076403994;0.123656691;0.054232386;0.161786859;0.171095711;0.179476153;0.172443822;0.171367304;0.091301714;0.096102639;0.103514723;0.105666327;0.101952983;0.102896904;0.007100716;0.005453907;0.005118675;0.004121808;0.004829155;0.003419348;0.004590285;0.003381955;0.00223044;0.00431533;0.015993779;0.018005958
