project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioLowerCov;ratioUpperCov;ratioLowerCi;ratioUpperCi;ratioLowerKld;ratioUpperKld
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;1.5454236000000033E-6;1.6645619123824856E-6;1.5810995000000022E-6;1.6443464346434729E-6;0.1414452082208069;0.04559269965397963;0.11297124112719265;0.0249890642339748;0.3406741048209642;0.05157049;0.3201874387438744;0.0;2.68573862193769E-10;0.0;1.037927;1.136228;1.01678;1.055774;1.019292;1.140736
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=CopySortedArray;2.056234023402347E-6;2.042768553710755E-6;2.050151615161518E-6;2.0856447644764553E-6;0.12777616194520394;0.1151852932111014;0.11662266896890762;0.107188106499021;0.11902611545411393;0.00800544100814722;0.04445776110764392;3.9803901913370165E-48;0.3268942630049557;5.194144177953256E-8;0.9736804;0.9934549;0.9881301;1.006757;1.01546;1.039686
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=Default;5.311296518607429E-6;5.362068620586174E-6;5.312427242724302E-6;5.373804800000024E-6;0.10789005574477549;0.1394935640305027;0.11397751939731256;0.11376577434102315;0.021100587879445066;0.0035082940066715755;0.048573339335734295;0.009772785612689095;0.6674778711311472;2.7102270998749476E-9;0.9957204;1.028014;1.006739;1.013318;1.010917;1.014646
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=NoGcSortedArray;1.6490629692661717E-7;1.732887775551087E-7;1.9922509262040616E-7;1.6452935283510213E-7;0.3758586558274993;0.38905263298838283;0.037070370106382804;0.394652898316335;0.1378282744285247;0.6022803415588528;0.014929495977933973;7.877838790496864E-64;0.0;0.06768317536313637;0.9816179;1.094069;1.012933;1.437243;0.936412;1.011053
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput10Params;;1.4730290228958417E-6;1.5016320059784341E-6;1.4265664546728428E-6;1.4627922689795586E-6;0.1460513661246535;0.12662777511144313;0.14588725261079766;0.15226994724341927;0.015441926259428074;0.029747196567442565;0.03425168556102041;0.06766717693451334;4.456566973749229E-4;5.123528872954316E-5;1.017808;1.034633;0.9574408;0.9652771;0.959457;0.9838317
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5&length=20;1.8258473389356108E-7;1.846876876876919E-7;1.8360988791033289E-7;1.8405216259511782E-7;0.06900615152441059;0.07520015234245457;0.05498371193668752;0.051563612004258165;9.048964931317872E-4;0.013650426143235517;0.03488671199356795;0.9117867125302235;0.09466530363572756;1.9467214212215276E-5;1.010781;1.016368;0.9979449;1.010254;0.9897947;1.004407
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput4Params;;5.957181665617847E-7;5.996652957924793E-7;5.725265537911536E-7;6.012931414767471E-7;0.13430333544476475;0.1720834567380319;0.139720632142126;0.22213562332552259;0.05376415694555133;0.08470900223415694;0.05803694468722899;1.356607611579705E-10;4.361033663037417E-24;3.9796597980531564E-12;0.9506527;0.9968296;0.9361379;0.947251;0.9682785;1.062151
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder;;1.5378921568627233E-7;1.5738501550465263E-7;1.5433446689337593E-7;1.5636353635363381E-7;0.013355475419813176;0.03795534157839481;0.012996050258132654;0.04161572105431685;0.07373787766582075;0.0027655190902126005;0.08136594972022212;1.7292761426008706E-19;0.7348762348885729;2.1960144727568398E-23;1.012948;1.038607;1.002562;1.003671;1.006291;1.035515
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=CopySortedArray;4.44124984997002E-5;4.391334400000008E-5;4.449299459891983E-5;4.471393257977387E-5;0.05568694125615725;0.03874265712690419;0.06277369707176675;0.0573262848145699;0.24281529305861171;0.008126270183022402;0.03888396965178771;2.5962001540878575E-194;0.3196699491847541;1.920832731763364E-6;0.9721569;0.9896862;0.9925657;1.001957;0.994351;0.9995065
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutExceptionWithLocation;;2.2028941836020058E-7;2.2157012713985732E-7;2.1859172841979593E-7;2.2070145072537292E-7;0.023502902897795403;0.028860889660934603;0.024001814570173616;0.029611312565118668;0.006900121919074442;0.1909752941333805;0.13183617537069667;0.3983326293493782;7.786743689207552E-121;1.3418433996704016E-58;1.005485;1.012218;0.9932207;0.9963509;0.9999285;1.006569
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=Default;3.996189618961716E-8;3.9602620524104096E-8;3.9590918183635883E-8;3.986948694869347E-8;0.02862292555772919;0.019336455795280972;0.020621608711807494;0.02193685457256404;0.2581693656463066;0.24606024315174066;0.07558460616538702;2.225540356373961E-219;1.786778037619417E-199;2.1125985359512982E-20;0.9873122;1.000556;0.9820798;0.9945153;0.9933726;0.9999894
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;1.0973785757151459E-6;1.1291984E-6;1.0994875975195057E-6;1.1324267000000026E-6;0.11153569881556369;0.030504118458677783;0.09189857705253728;0.026111566076231774;0.11922978595719144;0.013699059075667904;0.08923409681936387;2.746867148971033E-48;0.09342999891139281;8.461941887167314E-28;1.009218;1.097489;1.010329;1.033841;1.010608;1.104018
